edge_index,edge_rarity,src_out_degree,dst_in_degree
64960,0.0029069767441860465,3631,17
64961,0.008620689655172414,3631,14
64962,0.004,3631,13
64963,1.0,466,18
64964,0.001122334455667789,2,3865
64965,0.0070921985815602835,2,4752
64966,0.3333333333333333,2,4752
64967,0.009345794392523364,5,3630
64968,0.0021598272138228943,2,3154
64969,0.009345794392523364,3631,7
64970,0.05555555555555555,9,3055
64971,0.09090909090909091,3056,17
64972,0.003745318352059925,6,3630
64973,0.003703703703703704,3631,9
64974,0.004901960784313725,5,908
64975,0.004901960784313725,908,8
64976,0.004132231404958678,8,3630
64977,0.004032258064516129,14,1597
64978,0.004032258064516129,1562,14
64979,0.00411522633744856,3631,14
64980,0.002570694087403599,19,1927
64981,0.0022123893805309734,1900,20
64982,0.0625,14,4752
64983,0.058823529411764705,2174,16
64984,0.011111111111111112,535,7
64985,0.0035587188612099642,1977,15
64986,0.0037313432835820895,2174,15
64987,0.07142857142857142,592,6
64988,0.004098360655737705,15,4752
64989,0.0037174721189591076,15,3865
64990,0.011111111111111112,3,535
64991,0.005780346820809248,2,3154
64992,0.005649717514124294,18,3622
64993,0.0027247956403269754,3620,18
64994,0.0027472527472527475,10,3622
64995,0.01818181818181818,2,4752
64996,0.0056179775280898875,3620,32
64997,0.05555555555555555,3631,16
64998,0.05555555555555555,12,3630
64999,0.006024096385542169,5,3630
65000,0.005988023952095809,3631,10
65001,0.002770083102493075,3620,11
65002,0.0028089887640449437,5,3622
65003,0.003484320557491289,3620,18
65004,0.0035211267605633804,18,3622
65005,0.25,1391,3
65006,0.25,3,3154
65007,0.013513513513513514,2,4752
65008,0.010638297872340425,9,1927
65009,0.00398406374501992,5,3630
65010,0.010638297872340425,1900,9
65011,0.014084507042253521,8,3622
65012,0.003952569169960474,3631,7
65013,0.014084507042253521,3620,11
65014,0.005076142131979695,3260,28
65015,0.010101010101010102,3260,9
65016,0.005291005291005291,1977,2
65017,0.02702702702702703,2174,2
65018,0.005714285714285714,2,3865
65019,0.02702702702702703,2,4752
65020,0.07142857142857142,3056,33
65021,0.047619047619047616,15,3055
65022,0.3333333333333333,474,11
65023,0.01639344262295082,2,4752
65024,0.0625,12,3055
65025,0.125,3056,17
65026,0.009433962264150943,5,3219
65027,0.0125,3221,8
65028,0.0035087719298245615,4,3630
65029,0.09090909090909091,1067,9
65030,0.0034965034965034965,3631,7
65031,0.009433962264150943,8,12
65032,0.014705882352941176,12,14
65033,0.0009285051067780873,2,3154
65034,0.2,2,4752
65035,0.0005405405405405405,1977,3
65036,0.0005408328826392645,3,3865
65037,0.010526315789473684,6,3622
65038,0.004524886877828055,6,3622
65039,0.003389830508474576,5,3630
65040,0.003389830508474576,3631,9
65041,0.010526315789473684,3620,12
65042,0.0045045045045045045,3620,11
65043,0.009615384615384616,3260,11
65044,0.05,2,3865
65045,0.5,2,4752
65046,0.006578947368421052,1875,15
65047,0.006578947368421052,15,1905
65048,0.010309278350515464,3631,18
65049,0.010309278350515464,15,3630
65050,0.0136986301369863,1902,12
65051,0.0136986301369863,12,1925
65052,0.07142857142857142,2,4752
65053,0.06666666666666667,15,1642
65054,0.06666666666666667,1615,15
65055,0.005813953488372093,5,3630
65056,0.005813953488372093,3631,14
65057,0.0025575447570332483,3260,14
65058,0.027777777777777776,12,14
65059,0.1,5,3055
65060,0.2,3056,8
65061,0.011904761904761904,4,3630
65062,0.011627906976744186,3631,11
65063,0.006896551724137931,3260,6
65064,0.0028169014084507044,11,3622
65065,0.007042253521126761,3221,18
65066,0.005714285714285714,15,3219
65067,0.0027548209366391185,3620,18
65068,0.005847953216374269,3631,23
65069,0.005847953216374269,4,3630
65070,0.0009699321047526673,2,3154
65071,0.004629629629629629,5,3630
65072,0.004629629629629629,3631,13
65073,0.004524886877828055,9,3622
65074,0.0031446540880503146,5,3630
65075,0.0030864197530864196,3631,11
65076,0.004524886877828055,3620,14
65077,0.0025252525252525255,3620,23
65078,0.0025,8,3622
65079,0.0032258064516129032,12,3622
65080,0.003215434083601286,3620,16
65081,0.06666666666666667,245,12
65082,0.0625,7,245
65083,0.018867924528301886,11,2000
65084,0.018867924528301886,1964,11
65085,0.037037037037037035,11,1600
65086,0.037037037037037035,1566,11
65087,0.009174311926605505,16,1600
65088,0.009174311926605505,1566,16
65089,0.006535947712418301,5,3622
65090,0.012195121951219513,12,1905
65091,0.012195121951219513,1875,12
65092,0.0013623978201634877,309,23
65093,0.0013623978201634877,8,308
65094,0.006535947712418301,3620,10
65095,0.015625,14,1642
65096,0.015625,1615,14
65097,0.16666666666666666,908,184
65098,0.16666666666666666,13,908
65099,0.0033112582781456954,4,3630
65100,0.01694915254237288,1977,13
65101,0.018518518518518517,13,3865
65102,0.0032679738562091504,3631,10
65103,0.007518796992481203,1902,16
65104,0.007518796992481203,16,1925
65105,0.010416666666666666,11,3622
65106,0.010309278350515464,3620,14
65107,0.002512562814070352,2,3865
65108,0.004784688995215311,3620,14
65109,0.004807692307692308,14,3622
65110,0.09090909090909091,1964,14
65111,0.09090909090909091,14,2000
65112,0.004291845493562232,6,3622
65113,0.003134796238244514,3260,13
65114,0.02702702702702703,3260,9
65115,0.029411764705882353,1900,10
65116,0.029411764705882353,10,1927
65117,0.004273504273504274,3620,13
65118,0.004219409282700422,4,3630
65119,0.006369426751592357,9,3219
65120,0.006896551724137931,3221,17
65121,0.004219409282700422,3631,8
65122,0.007142857142857143,1902,12
65123,0.0008396305625524769,11,3
65124,0.007142857142857143,14,1925
65125,0.0008389261744966443,3,13
65126,0.125,2,3154
65127,0.034482758620689655,2,4752
65128,0.005154639175257732,7,3630
65129,0.058823529411764705,9,3055
65130,0.1111111111111111,3056,17
65131,0.005154639175257732,3631,13
65132,0.0038314176245210726,3620,8
65133,0.0038314176245210726,5,3622
65134,0.012658227848101266,10,3622
65135,0.04,2,4752
65136,0.005025125628140704,2,3865
65137,0.012658227848101266,3620,15
65138,0.009615384615384616,12,3630
65139,0.009615384615384616,3631,25
65140,0.0006389776357827476,3631,7
65141,0.0015151515151515152,3620,7
65142,0.09090909090909091,2,3865
65143,0.0006389776357827476,4,3630
65144,0.0015151515151515152,4,3622
65145,0.0625,1977,2
65146,0.5,7,308
65147,0.5,309,12
65148,0.2,2,4752
65149,0.2,2174,2
65150,0.010101010101010102,1615,10
65151,0.010101010101010102,10,1642
65152,0.0049504950495049506,17,3622
65153,0.0048543689320388345,3620,17
65154,0.037037037037037035,1875,12
65155,0.037037037037037035,12,1905
65156,0.009259259259259259,4,3622
65157,0.009259259259259259,3620,10
65158,0.004424778761061947,3620,10
65159,0.004424778761061947,6,3622
65160,0.003787878787878788,3260,16
65161,0.005649717514124294,13,3622
65162,0.003076923076923077,4,3630
65163,0.005050505050505051,7,3622
65164,0.0030581039755351682,3631,9
65165,0.005649717514124294,3620,19
65166,0.005,3620,13
65167,0.2,11,908
65168,0.2,908,28
65169,0.005291005291005291,1615,15
65170,0.005291005291005291,15,1642
65171,0.0064516129032258064,4,3622
65172,0.00641025641025641,3620,9
65173,0.0030959752321981426,6,3630
65174,0.0030581039755351682,3631,18
65175,0.006211180124223602,4,3622
65176,0.006172839506172839,3620,15
65177,0.004878048780487805,8,3630
65178,0.0048543689320388345,3631,14
65179,0.0012919896640826874,2,3865
65180,0.009259259259259259,1562,14
65181,0.00398406374501992,3260,16
65182,0.009259259259259259,14,1597
65183,0.002967359050445104,14,3630
65184,0.1,2,4752
65185,0.006802721088435374,5,3630
65186,0.006711409395973154,3631,13
65187,0.002881844380403458,3631,14
65188,0.0036363636363636364,15,605
65189,0.0036231884057971015,3260,15
65190,0.0035971223021582736,3631,12
65191,0.5,1662,15
65192,0.0036101083032490976,7,3630
65193,0.006024096385542169,1902,11
65194,0.006024096385542169,11,1925
65195,0.05,2,3
65196,0.05,3,3
65197,0.058823529411764705,2,4752
65198,0.027777777777777776,1964,14
65199,0.027777777777777776,15,2000
65200,0.007142857142857143,2,3865
65201,0.08333333333333333,1067,23
65202,0.25,285,13
65203,0.25,9,285
65204,0.0032258064516129032,20,3630
65205,0.004739336492890996,7,3622
65206,0.003194888178913738,3631,27
65207,0.03225806451612903,90,13
65208,0.03225806451612903,9,90
65209,0.004694835680751174,3620,17
65210,0.005494505494505495,11,3622
65211,0.005434782608695652,3620,28
65212,0.005050505050505051,4,3622
65213,0.01694915254237288,5,3630
65214,0.005050505050505051,3620,22
65215,0.01694915254237288,3631,11
65216,0.09090909090909091,1902,16
65217,0.125,13,1600
65218,0.0038461538461538464,16,1905
65219,0.09090909090909091,16,1925
65220,0.05555555555555555,16,1600
65221,0.038461538461538464,16,1927
65222,0.0038461538461538464,1875,16
65223,0.038461538461538464,1900,16
65224,0.125,1566,13
65225,0.05555555555555555,1566,16
65226,0.003676470588235294,16,3622
65227,0.05555555555555555,16,1928
65228,0.05555555555555555,1937,16
65229,0.0036363636363636364,3620,16
65230,0.002638522427440633,3260,11
65231,1.0,13,1518
65232,1.0,1525,13
65233,0.007462686567164179,6,3622
65234,0.006896551724137931,12,1597
65235,0.006896551724137931,1562,12
65236,0.007462686567164179,3620,11
65237,0.018867924528301886,15,1597
65238,0.043478260869565216,15,1907
65239,0.018867924528301886,1562,15
65240,0.043478260869565216,1876,15
65241,0.0003315649867374005,2,3154
65242,0.25,15,1928
65243,0.25,1937,15
65244,0.09090909090909091,1902,15
65245,0.09090909090909091,15,1925
65246,0.5,15,1927
65247,0.018867924528301886,32,12
65248,0.5,1900,15
65249,0.0037593984962406013,1977,13
65250,0.004347826086956522,13,3865
65251,0.037037037037037035,13,1907
65252,0.037037037037037035,1876,13
65253,0.017241379310344827,1902,16
65254,0.017241379310344827,16,1925
65255,0.017857142857142856,13,4752
65256,0.017857142857142856,2174,13
65257,0.0014388489208633094,3260,12
65258,0.0031545741324921135,4,3219
65259,0.005714285714285714,3221,9
65260,0.02040816326530612,12,1642
65261,0.02040816326530612,1615,12
65262,0.009900990099009901,7,3622
65263,0.2,2,4752
65264,0.014285714285714285,3631,11
65265,0.014285714285714285,5,3630
65266,0.009345794392523364,3620,19
65267,0.006172839506172839,11,1907
65268,0.03125,2,3865
65269,0.006172839506172839,1876,11
65270,0.0037735849056603774,3631,18
65271,0.0038022813688212928,6,3630
65272,0.004608294930875576,19,3622
65273,0.004464285714285714,3620,20
65274,0.04,3,3865
65275,0.14285714285714285,3,4752
65276,0.043478260869565216,15,3055
65277,0.07142857142857142,3056,18
65278,0.02040816326530612,1875,15
65279,0.02040816326530612,15,1905
65280,0.07142857142857142,5,3055
65281,0.14285714285714285,3056,11
65282,0.0038022813688212928,5,3622
65283,0.003787878787878788,3620,8
65284,0.04,4,3630
65285,0.04,3631,8
65286,0.09090909090909091,15,4752
65287,0.09090909090909091,2174,15
65288,0.5,15,1518
65289,0.015625,15,3865
65290,0.5,1525,15
65291,0.015625,1977,15
65292,0.002967359050445104,1876,11
65293,0.021739130434782608,1566,13
65294,0.021739130434782608,13,1600
65295,0.002967359050445104,11,1907
65296,0.5,2,3154
65297,0.004098360655737705,6,3630
65298,0.004098360655737705,3631,13
65299,0.009259259259259259,535,6
65300,0.009174311926605505,3,535
65301,0.009174311926605505,11,2000
65302,0.007462686567164179,1875,9
65303,0.007462686567164179,9,1905
65304,0.009174311926605505,1964,11
65305,0.0006038647342995169,2,3865
65306,0.008333333333333333,2,4752
65307,0.0136986301369863,3631,17
65308,0.004608294930875576,6,3630
65309,0.0136986301369863,11,3630
65310,0.0045662100456621,3631,9
65311,0.02631578947368421,12,912
65312,0.008620689655172414,1562,11
65313,0.02631578947368421,912,17
65314,0.008620689655172414,11,1597
65315,0.07142857142857142,15,1753
65316,0.07142857142857142,1754,15
65317,0.006211180124223602,20,1600
65318,0.00625,1566,20
65319,0.004975124378109453,4,3622
65320,0.004901960784313725,4,3630
65321,0.0049504950495049506,3620,8
65322,0.004901960784313725,3631,17
65323,0.0625,15,1600
65324,0.0625,1566,15
65325,0.011904761904761904,12,1907
65326,0.011904761904761904,1876,12
65327,0.07142857142857142,15,1753
65328,0.07142857142857142,1754,15
65329,0.008403361344537815,4,3622
65330,0.003215434083601286,5,3630
65331,0.003215434083601286,3631,10
65332,0.008333333333333333,3620,8
65333,0.004629629629629629,1566,15
65334,0.004629629629629629,15,1600
65335,0.058823529411764705,1875,14
65336,0.058823529411764705,14,1905
65337,0.05,1525,15
65338,0.05,15,1518
65339,0.03225806451612903,16,1928
65340,0.006289308176100629,16,2000
65341,0.03225806451612903,1937,16
65342,0.010416666666666666,1900,11
65343,0.007751937984496124,1964,16
65344,0.010416666666666666,11,1927
65345,0.5,3,3865
65346,0.5,3,4752
65347,1.0,15,1518
65348,1.0,1525,15
65349,0.0035587188612099642,6,3622
65350,0.0035587188612099642,3620,11
65351,0.03125,2,3154
65352,0.0035087719298245615,5,3622
65353,0.003703703703703704,5,3630
65354,0.003676470588235294,3631,7
65355,0.0034965034965034965,3620,10
65356,0.005076142131979695,2,4752
65357,0.0048543689320388345,2174,2
65358,0.003003003003003003,13,2000
65359,0.3333333333333333,13,1907
65360,0.06666666666666667,13,1642
65361,0.005681818181818182,13,1905
65362,0.06666666666666667,1615,14
65363,0.005681818181818182,1875,14
65364,1.0,1525,16
65365,0.00303951367781155,1964,14
65366,0.3333333333333333,1876,14
65367,1.0,16,1518
65368,0.16666666666666666,13,1928
65369,0.16666666666666666,1937,14
65370,0.047619047619047616,1900,14
65371,0.047619047619047616,13,1927
65372,0.0012738853503184713,95,11
65373,0.047619047619047616,1937,15
65374,0.011111111111111112,1876,13
65375,0.047619047619047616,15,1928
65376,0.011111111111111112,13,1907
65377,0.0005871990604815032,385,22
65378,0.0005875440658049354,16,367
65379,0.0056179775280898875,4,3630
65380,0.0036363636363636364,2174,15
65381,0.038461538461538464,1964,15
65382,0.03333333333333333,15,2000
65383,0.0037735849056603774,15,4752
65384,0.00558659217877095,3631,5
65385,0.0008598452278589854,139,11
65386,0.001937984496124031,3260,9
65387,0.0038314176245210726,5,3622
65388,0.05263157894736842,2,4752
65389,0.0038022813688212928,3620,7
65390,0.0031746031746031746,2,3865
65391,0.0196078431372549,23,22
65392,0.0196078431372549,21,4
65393,0.002881844380403458,8,3622
65394,0.0136986301369863,11,3622
65395,0.0136986301369863,3620,36
65396,0.0028735632183908046,3620,15
65397,0.06666666666666667,1977,2
65398,0.125,2,3865
65399,0.005050505050505051,14,3630
65400,0.16666666666666666,2174,2
65401,0.16666666666666666,2,4752
65402,0.005050505050505051,3631,20
65403,0.005235602094240838,6,3622
65404,0.004545454545454545,7,3622
65405,0.004524886877828055,3620,13
65406,0.005263157894736842,3620,10
65407,0.02702702702702703,13,1597
65408,0.02702702702702703,1562,13
65409,0.14285714285714285,1067,16
65410,0.006535947712418301,5,3622
65411,0.005291005291005291,8,3622
65412,0.006535947712418301,3620,15
65413,0.005235602094240838,3620,15
65414,0.04,13,1905
65415,0.04,1875,14
65416,0.004273504273504274,5,3622
65417,0.008547008547008548,5,3622
65418,0.003278688524590164,3631,12
65419,0.0033112582781456954,8,3630
65420,0.00847457627118644,3620,13
65421,0.0012484394506866417,2,23
65422,0.004273504273504274,3620,11
65423,0.0037313432835820895,12,3630
65424,0.0029154518950437317,9,3622
65425,0.07142857142857142,1525,14
65426,0.07142857142857142,14,1518
65427,0.0029154518950437317,3620,16
65428,0.0037174721189591076,3631,21
65429,0.03333333333333333,26,18
65430,0.03571428571428571,13,26
65431,0.25,13,21
65432,0.25,21,18
65433,0.03225806451612903,26,18
65434,0.034482758620689655,13,26
65435,0.041666666666666664,29,18
65436,0.00546448087431694,11,3219
65437,0.5,789,17
65438,0.006666666666666667,3221,28
65439,0.037037037037037035,13,29
65440,0.0014970059880239522,309,17
65441,0.0015037593984962407,9,308
65442,0.013888888888888888,5,3630
65443,0.07142857142857142,16,1753
65444,0.07142857142857142,1754,16
65445,0.014084507042253521,3631,8
65446,0.0625,13,25
65447,0.058823529411764705,25,18
65448,0.07692307692307693,1067,17
65449,0.5,10,18
65450,0.3333333333333333,13,10
65451,0.010869565217391304,10,3622
65452,0.00425531914893617,11,3622
65453,0.07692307692307693,13,1753
65454,0.07142857142857142,1754,14
65455,0.010638297872340425,3620,19
65456,0.00423728813559322,3620,21
65457,0.1,2,4752
65458,0.07142857142857142,2,3154
65459,0.005291005291005291,6,3630
65460,0.01694915254237288,4,3630
65461,0.006535947712418301,16,1927
65462,0.005847953216374269,1900,16
65463,0.005291005291005291,3631,16
65464,0.01694915254237288,3631,10
65465,0.005025125628140704,4,3622
65466,0.005025125628140704,3620,8
65467,0.011904761904761904,9,3630
65468,0.011235955056179775,1900,12
65469,0.011235955056179775,12,1927
65470,0.011904761904761904,3631,17
65471,0.005494505494505495,1902,16
65472,0.005494505494505495,16,1925
65473,0.004132231404958678,16,1597
65474,0.004149377593360996,1562,16
65475,0.012987012987012988,15,1927
65476,0.012987012987012988,1900,16
65477,0.00398406374501992,8,3630
65478,0.3333333333333333,16,1928
65479,0.3333333333333333,1937,16
65480,0.00398406374501992,3631,15
65481,0.09090909090909091,16,1642
65482,0.09090909090909091,1615,16
65483,0.0006958942240779402,3,3154
65484,0.5,466,17
65485,1.0,1662,11
65486,0.09090909090909091,10,1589
65487,1.0,1662,10
65488,0.011111111111111112,14,1905
65489,0.011111111111111112,1875,14
65490,0.125,1067,18
65491,0.0003748125937031484,26,1907
65492,1.0,497,11
65493,0.0016051364365971107,1977,15
65494,0.0003116235587410408,1876,26
65495,0.0016260162601626016,15,3865
65496,0.0037735849056603774,13,3630
65497,0.06666666666666667,15,4752
65498,0.06666666666666667,2174,15
65499,0.003436426116838488,3631,13
65500,0.2,1875,19
65501,0.2,18,1905
65502,0.002849002849002849,3260,12
65503,0.1111111111111111,1937,19
65504,0.1111111111111111,18,1928
65505,0.004524886877828055,1562,19
65506,0.015873015873015872,1566,19
65507,0.004484304932735426,18,1597
65508,0.015873015873015872,18,1600
65509,0.015625,1900,19
65510,0.015625,18,1927
65511,0.029411764705882353,1964,19
65512,0.029411764705882353,18,2000
65513,0.1111111111111111,1615,19
65514,0.1111111111111111,18,1642
65515,0.011627906976744186,11,1927
65516,0.011627906976744186,1900,11
65517,0.003968253968253968,1876,15
65518,0.00398406374501992,15,1907
65519,0.016129032258064516,1562,15
65520,0.3333333333333333,1875,15
65521,0.3333333333333333,15,1905
65522,0.01639344262295082,15,1597
65523,0.3333333333333333,3,4752
65524,0.3333333333333333,2174,3
65525,0.5,16,1518
65526,1.0,1662,18
65527,0.5,1525,16
65528,0.0045045045045045045,11,2000
65529,0.25,11,1642
65530,0.06666666666666667,11,1905
65531,0.25,1615,11
65532,0.06666666666666667,1875,11
65533,0.0045045045045045045,1964,11
65534,0.14285714285714285,2,3154
65535,0.2,2,4752
65536,0.16666666666666666,11,1928
65537,0.16666666666666666,1937,11
65538,0.0196078431372549,1902,11
65539,0.0196078431372549,11,1925
65540,0.0029411764705882353,4,3630
65541,0.0029498525073746312,3631,8
65542,0.000851063829787234,8,308
65543,0.000851063829787234,309,12
65544,0.043478260869565216,13,3622
65545,1.0,1525,18
65546,1.0,18,1518
65547,0.043478260869565216,3620,20
65548,0.02631578947368421,1876,19
65549,0.02631578947368421,18,1907
65550,0.14285714285714285,1754,19
65551,0.004524886877828055,3620,12
65552,0.004545454545454545,7,3622
65553,0.2,18,1753
65554,1.0,11,1518
65555,1.0,1525,14
65556,0.005714285714285714,1964,15
65557,0.005681818181818182,15,2000
65558,0.006535947712418301,1964,15
65559,0.005747126436781609,8,3622
65560,0.006535947712418301,15,2000
65561,0.005681818181818182,3620,15
65562,0.004629629629629629,3631,17
65563,0.004672897196261682,10,3630
65564,0.09090909090909091,19,1600
65565,0.09090909090909091,1566,19
65566,0.5,1525,19
65567,0.5,18,1518
65568,0.00037383177570093456,385,23
65569,0.00037313432835820896,8,367
65570,0.0136986301369863,1,3865
65571,0.004608294930875576,6,38
65572,0.004629629629629629,14,6
65573,0.005434782608695652,5,3622
65574,0.07692307692307693,16,1753
65575,0.07142857142857142,1754,16
65576,0.005376344086021506,3620,7
65577,0.010416666666666666,3260,19
65578,0.09090909090909091,1900,18
65579,0.09090909090909091,18,1927
65580,0.1111111111111111,8,29
65581,0.1111111111111111,29,12
65582,0.004878048780487805,1900,16
65583,0.004878048780487805,16,1927
65584,0.005988023952095809,34,1928
65585,0.5,1937,16
65586,0.5,16,1928
65587,0.004672897196261682,3631,15
65588,0.004694835680751174,6,3630
65589,0.02564102564102564,21,1600
65590,0.021739130434782608,1566,22
65591,0.5,409,19
65592,0.5,18,409
65593,0.007246376811594203,20,3219
65594,0.01020408163265306,3221,21
65595,0.005208333333333333,3631,10
65596,0.0012406947890818859,3631,7
65597,0.004048582995951417,3620,7
65598,0.005208333333333333,4,3630
65599,0.0012437810945273632,3,3630
65600,0.004048582995951417,3,3622
65601,0.03225806451612903,3,282
65602,0.05,13,1600
65603,0.05,1566,13
65604,0.004081632653061225,15,1927
65605,0.0035714285714285713,1900,17
65606,0.5,18,1518
65607,0.004329004329004329,6,3219
65608,0.005917159763313609,3221,12
65609,0.5,1525,18
65610,0.3333333333333333,1067,16
65611,0.005128205128205128,22,3622
65612,0.007936507936507936,9,3630
65613,0.00510204081632653,3620,22
65614,0.007936507936507936,3631,13
65615,0.002506265664160401,3631,17
65616,0.002531645569620253,17,3630
65617,0.0031746031746031746,10,3219
65618,0.0055248618784530384,3221,18
65619,0.005847953216374269,19,605
65620,0.005714285714285714,3260,19
65621,0.1,11,1753
65622,0.1,1754,11
65623,0.002347417840375587,8,908
65624,0.002347417840375587,908,15
65625,0.003968253968253968,8,3622
65626,0.05,11,3055
65627,0.08333333333333333,3056,28
65628,0.003937007874015748,3620,17
65629,0.02,10,1642
65630,0.02,1615,9
65631,0.043478260869565216,1977,18
65632,0.07142857142857142,18,3865
65633,0.004132231404958678,4,3622
65634,0.027777777777777776,16,662
65635,0.027777777777777776,663,16
65636,1.0,16,3154
65637,1.0,16,1907
65638,1.0,1391,16
65639,1.0,1876,16
65640,0.08333333333333333,1067,11
65641,0.00411522633744856,3620,6
65642,0.045454545454545456,663,15
65643,0.05,15,662
65644,0.010416666666666666,11,3630
65645,0.010416666666666666,3631,17
65646,0.007352941176470588,7,3622
65647,0.007352941176470588,3620,10
65648,0.005263157894736842,7,3630
65649,0.005263157894736842,3631,10
65650,0.0125,10,1905
65651,0.0125,1875,10
65652,0.1111111111111111,2,4752
65653,0.125,12,285
65654,0.125,285,17
65655,0.01282051282051282,17,1905
65656,0.01282051282051282,1875,17
65657,0.3333333333333333,497,16
65658,0.005494505494505495,3620,13
65659,0.125,12,75
65660,0.125,76,17
65661,0.00546448087431694,5,3622
65662,0.017543859649122806,1900,15
65663,0.017543859649122806,15,1927
65664,0.005128205128205128,14,3630
65665,0.005076142131979695,3631,14
65666,1.0,789,12
65667,0.0034129692832764505,3,3622
65668,0.0035211267605633804,3620,16
65669,0.0035971223021582736,7,3622
65670,0.003401360544217687,3620,5
65671,0.0012077294685990338,4,3865
65672,0.006329113924050633,14,1600
65673,0.006329113924050633,1566,14
65674,0.0035211267605633804,8,3219
65675,0.004032258064516129,3221,15
65676,0.0035971223021582736,9,3630
65677,0.001160092807424594,4,3154
65678,0.021739130434782608,4,342
65679,0.0035842293906810036,3631,16
65680,0.01020408163265306,1615,16
65681,0.01020408163265306,16,1642
65682,0.02702702702702703,15,1927
65683,0.02702702702702703,1900,15
65684,0.008403361344537815,1902,17
65685,0.07142857142857142,17,1642
65686,0.003205128205128205,17,1907
65687,0.008403361344537815,17,1925
65688,0.07142857142857142,1615,17
65689,0.003205128205128205,1876,17
65690,0.006711409395973154,4,3622
65691,0.006666666666666667,3620,7
65692,0.029411764705882353,17,1928
65693,0.029411764705882353,1937,17
65694,0.5,17,1927
65695,0.5,1900,17
65696,0.010638297872340425,10,3622
65697,0.006097560975609756,6,3622
65698,0.043478260869565216,17,1905
65699,0.043478260869565216,1875,17
65700,0.010638297872340425,3620,17
65701,0.005988023952095809,3620,12
65702,0.009009009009009009,1900,15
65703,0.009009009009009009,15,1927
65704,0.021739130434782608,17,1597
65705,0.021739130434782608,1562,17
65706,0.041666666666666664,5,3055
65707,0.07142857142857142,3056,9
65708,0.000725689404934688,3631,9
65709,0.0013175230566534915,3620,9
65710,0.0007262164124909223,9,3630
65711,0.0013175230566534915,9,3622
65712,0.0015923566878980893,1391,14
65713,0.006578947368421052,5,3630
65714,0.00546448087431694,3,3622
65715,0.00546448087431694,3620,7
65716,0.006578947368421052,3631,11
65717,0.017241379310344827,13,1642
65718,0.017241379310344827,1615,13
65719,0.0011061946902654867,2,3154
65720,0.041666666666666664,17,1518
65721,0.041666666666666664,1525,17
65722,0.00034258307639602604,245,13
65723,0.00029859659599880563,8,245
65724,0.25,3,3865
65725,0.014925373134328358,3,4752
65726,0.01694915254237288,4,3622
65727,0.1111111111111111,2,4752
65728,0.01694915254237288,3620,6
65729,0.00909090909090909,52,3630
65730,0.008695652173913044,3631,61
65731,0.1111111111111111,2174,16
65732,0.1111111111111111,16,4752
65733,0.00205761316872428,1391,16
65734,0.002074688796680498,16,3154
65735,0.0058823529411764705,3,3154
65736,0.00411522633744856,6,3622
65737,0.004098360655737705,3620,8
65738,0.004081632653061225,4,3630
65739,0.004081632653061225,3631,16
65740,0.3333333333333333,4,4752
65741,0.0033783783783783786,8,3219
65742,0.0035460992907801418,3221,23
65743,0.010638297872340425,14,3622
65744,0.012345679012345678,4,3622
65745,0.010638297872340425,3620,14
65746,0.012345679012345678,3620,8
65747,0.005405405405405406,12,662
65748,0.004975124378109453,663,12
65749,0.2,1562,8
65750,0.2,8,1597
65751,0.0072992700729927005,6,3622
65752,0.0005624296962879641,1391,14
65753,0.000547645125958379,13,3154
65754,0.007194244604316547,3620,12
65755,0.0038910505836575876,4,3622
65756,0.0038910505836575876,3620,11
65757,0.01639344262295082,5,1158
65758,0.005263157894736842,3260,10
65759,0.0004734848484848485,12,3865
65760,0.0004786979415988511,1977,12
65761,0.005714285714285714,3620,11
65762,0.005813953488372093,5,3622
65763,0.023809523809523808,1402,11
65764,1.0,13,1518
65765,1.0,1525,14
65766,0.020833333333333332,2,3865
65767,0.00641025641025641,4,3630
65768,0.00641025641025641,3631,10
65769,0.013157894736842105,2,4752
65770,0.006369426751592357,2,3154
65771,0.005263157894736842,3631,8
65772,0.005263157894736842,5,3630
65773,0.25,463,11
65774,0.02564102564102564,6,3622
65775,0.03225806451612903,2,4752
65776,0.030303030303030304,2174,2
65777,0.02564102564102564,3620,43
65778,0.0043859649122807015,26,3622
65779,0.004366812227074236,3620,39
65780,0.0043859649122807015,3631,28
65781,0.0043859649122807015,11,3630
65782,0.005154639175257732,6,3622
65783,0.00510204081632653,3620,11
65784,0.0011507479861910242,1977,16
65785,0.0011560693641618498,16,3865
65786,0.2,1662,10
65787,0.0053475935828877,16,3622
65788,0.002036659877800407,13,4752
65789,0.002036659877800407,2174,14
65790,0.005154639175257732,3620,16
65791,0.08333333333333333,17,237
65792,0.08333333333333333,240,17
65793,0.00909090909090909,1900,14
65794,0.00909090909090909,14,1927
65795,0.003215434083601286,20,3622
65796,0.0032258064516129032,3620,20
65797,0.3333333333333333,13,3154
65798,0.006578947368421052,2,4752
65799,0.5,1391,12
65800,0.006329113924050633,2174,2
65801,0.0038461538461538464,14,3622
65802,0.3333333333333333,13,662
65803,0.3333333333333333,663,12
65804,0.003816793893129771,3620,14
65805,0.006060606060606061,3620,11
65806,0.006060606060606061,6,3622
65807,0.004201680672268907,8,3622
65808,0.0041841004184100415,3620,21
65809,0.0625,17,1753
65810,0.05555555555555555,1754,17
65811,0.01020408163265306,13,3865
65812,0.06666666666666667,1977,12
65813,0.002188183807439825,3260,9
65814,0.008695652173913044,3056,23
65815,0.008064516129032258,8,3055
