edge_index,edge_rarity,src_out_degree,dst_in_degree,src_fan_out,normalized_weight,is_self_loop,is_user_edge,is_ntlm,is_network_logon,auth_success,is_unusual_dst_port,is_ephemeral,protocol_rarity,byte_per_packet_ratio,duration_z_score
19066,0.3333333333333333,3,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19067,0.3333333333333333,1,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19068,0.3333333333333333,2,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19069,0.3333333333333333,2,858,0.6666666666666666,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19070,0.16666666666666666,4,858,1.0,0.032679738562091505,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19071,0.3333333333333333,5,858,0.625,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19072,0.3333333333333333,2,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19073,0.3333333333333333,4,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19074,0.3333333333333333,2,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19075,0.3333333333333333,1,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19076,0.16666666666666666,3,858,0.5,0.032679738562091505,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19077,0.3333333333333333,2,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19078,0.3333333333333333,4,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19079,0.3333333333333333,1,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19080,0.3333333333333333,2,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19081,0.2,5,858,1.0,0.026143790849673203,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19082,0.3333333333333333,4,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19083,0.3333333333333333,1,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.2613755687784389,-0.4893793415612123
19084,0.25,2,858,0.6666666666666666,0.0196078431372549,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19085,0.3333333333333333,4,858,0.5714285714285714,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19086,0.3333333333333333,3,858,0.75,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19087,0.3333333333333333,2,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19088,0.3333333333333333,1,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19089,0.3333333333333333,3,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19090,0.3333333333333333,4,858,0.6666666666666666,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19091,0.3333333333333333,1,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19092,0.3333333333333333,6,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19093,0.3333333333333333,3,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19094,0.3333333333333333,2,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19095,0.3333333333333333,2,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19096,0.3333333333333333,5,858,0.7142857142857143,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19097,0.3333333333333333,3,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19098,0.25,1,858,1.0,0.0196078431372549,0,0,0,0,0,1,0,0.2358911540817219,0.2613755687784389,-0.4893793415612123
19099,0.3333333333333333,5,858,0.7142857142857143,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19100,0.3333333333333333,1,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19101,0.3333333333333333,1,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19102,0.3333333333333333,3,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19103,0.3333333333333333,6,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19104,0.3333333333333333,1,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19105,0.3333333333333333,1,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19106,0.3333333333333333,3,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19107,0.3333333333333333,2,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19108,0.3333333333333333,4,858,0.8,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19109,0.3333333333333333,2,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19110,0.3333333333333333,1,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19111,0.3333333333333333,1,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19112,0.16666666666666666,1,858,1.0,0.032679738562091505,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19113,0.3333333333333333,3,858,0.75,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19114,0.3333333333333333,1,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19115,0.3333333333333333,4,858,0.5714285714285714,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19116,0.3333333333333333,1,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19117,0.3333333333333333,2,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19118,0.3333333333333333,2,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19119,0.14285714285714285,4,858,1.0,0.0392156862745098,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19120,0.3333333333333333,7,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19121,0.3333333333333333,1,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19122,0.3333333333333333,2,858,0.6666666666666666,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19123,0.3333333333333333,1,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19124,0.3333333333333333,4,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19125,0.3333333333333333,2,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19126,0.3333333333333333,1,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19127,0.3333333333333333,5,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19128,0.3333333333333333,1,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19129,0.3333333333333333,1,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19130,0.3333333333333333,7,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19131,0.5,3,409,0.6,0.006535947712418301,0,0,0,0,0,0,0,0.2358911540817219,0.8877318865943297,-0.4893793415612123
19132,0.3333333333333333,1,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19133,0.14285714285714285,310,3,0.2622673434856176,0.0392156862745098,0,0,0,0,0,0,0,0.8517805582290664,0.6979348967448372,-0.4893793415612123
19134,0.25,161,3,0.17127659574468085,0.0196078431372549,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19135,0.3333333333333333,2,858,0.6666666666666666,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19136,0.2,10,858,0.5555555555555556,0.026143790849673203,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19137,0.3333333333333333,1,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19138,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19139,0.3333333333333333,447,2,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19140,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19141,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19142,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19143,0.3333333333333333,447,2,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19144,0.16666666666666666,447,1,0.3425287356321839,0.032679738562091505,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19145,0.3333333333333333,447,3,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19146,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19147,0.3333333333333333,447,2,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19148,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19149,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19150,0.3333333333333333,447,2,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19151,0.16666666666666666,447,4,0.3425287356321839,0.032679738562091505,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19152,0.3333333333333333,447,3,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19153,0.3333333333333333,447,3,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19154,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19155,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19156,0.3333333333333333,447,2,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19157,0.3333333333333333,447,3,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19158,0.3333333333333333,447,5,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19159,0.3333333333333333,447,3,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19160,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19161,0.3333333333333333,447,5,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19162,0.3333333333333333,447,6,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19163,0.3333333333333333,447,2,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.26697584879243963,-0.4893793415612123
19164,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19165,0.3333333333333333,447,4,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19166,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19167,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19168,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19169,0.3333333333333333,447,3,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19170,0.3333333333333333,447,4,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19171,0.16666666666666666,447,3,0.3425287356321839,0.032679738562091505,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19172,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.26697584879243963,-0.4893793415612123
19173,0.25,447,1,0.3425287356321839,0.0196078431372549,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19174,0.3333333333333333,447,3,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19175,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19176,0.3333333333333333,447,2,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19177,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19178,0.3333333333333333,447,2,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19179,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19180,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19181,0.3333333333333333,447,6,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19182,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19183,0.3333333333333333,447,2,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19184,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19185,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19186,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19187,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19188,0.3333333333333333,447,3,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19189,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19190,0.3333333333333333,447,2,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19191,0.3333333333333333,447,7,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19192,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19193,0.3333333333333333,447,2,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19194,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19195,0.3333333333333333,447,5,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19196,0.3333333333333333,447,7,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19197,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19198,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19199,0.2,447,8,0.3425287356321839,0.026143790849673203,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19200,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19201,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19202,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19203,0.16666666666666666,447,2,0.3425287356321839,0.032679738562091505,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19204,0.3333333333333333,447,5,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19205,0.3333333333333333,447,2,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19206,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19207,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19208,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19209,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19210,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19211,0.3333333333333333,447,7,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19212,0.3333333333333333,447,3,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19213,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19214,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19215,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19216,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19217,0.3333333333333333,447,2,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19218,0.3333333333333333,447,3,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19219,0.3333333333333333,447,2,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19220,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19221,0.3333333333333333,447,5,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19222,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19223,0.3333333333333333,447,2,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19224,0.16666666666666666,447,1,0.3425287356321839,0.032679738562091505,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19225,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19226,0.3333333333333333,447,6,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19227,0.3333333333333333,447,4,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19228,0.3333333333333333,447,2,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19229,0.3333333333333333,447,3,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19230,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19231,0.16666666666666666,447,4,0.3425287356321839,0.032679738562091505,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19232,0.3333333333333333,447,5,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19233,0.3333333333333333,447,2,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19234,0.3333333333333333,447,4,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19235,0.16666666666666666,447,1,0.3425287356321839,0.032679738562091505,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19236,0.3333333333333333,447,1,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19237,0.3333333333333333,447,2,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19238,0.3333333333333333,447,3,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19239,0.16666666666666666,447,1,0.3425287356321839,0.032679738562091505,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19240,0.25,447,1,0.3425287356321839,0.0196078431372549,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19241,0.16666666666666666,447,1,0.3425287356321839,0.032679738562091505,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19242,0.3333333333333333,447,2,0.3425287356321839,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19243,0.3333333333333333,345,1,0.2070828331332533,0.013071895424836602,0,0,0,0,0,0,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19244,0.3333333333333333,1,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19245,0.3333333333333333,2,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19246,0.3333333333333333,3,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19247,0.3333333333333333,2,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19248,0.3333333333333333,2,858,0.6666666666666666,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19249,0.3333333333333333,3,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19250,0.3333333333333333,1,858,0.5,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19251,0.3333333333333333,4,858,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.23039901995099754,-0.4893793415612123
19252,0.3333333333333333,4,322,1.0,0.013071895424836602,0,0,0,0,0,1,0,0.2358911540817219,0.2613755687784389,-0.4893793415612123
