src,dst,type,protocol,src_port,dst_port,pkt_count,byte_count,duration,time,weight,first_time,last_time
C14557,C5030,flow,6.0,N369,443.0,6.0,1647.0,1.0,147417.0,2,147417.0,147518.0
C5030,C14557,flow,6.0,443.0,N369,5.0,1493.0,1.0,147417.0,2,147417.0,147518.0
C5451,C1685,flow,6.0,N3377,N105,11.0,5800.0,12.0,147417.0,1,147417.0,
C15767,C1685,flow,6.0,N34026,N105,9.0,2856.0,15.0,147417.0,1,147417.0,
C706,C4679,flow,6.0,80.0,N289,8.0,1024.0,2.0,147417.0,2,147417.0,147417.0
C4679,C706,flow,6.0,N289,80.0,14.0,9570.0,3.0,147417.0,4,147417.0,147507.0
C1685,C15767,flow,6.0,N105,N34026,6.0,2979.0,6.0,147417.0,1,147417.0,
C1685,C5451,flow,6.0,N105,N3377,8.0,3205.0,7.0,147417.0,1,147417.0,
C3688,C4847,flow,6.0,N322,N207,3.0,144.0,9.0,147417.0,2,147417.0,147627.0
C3688,C128,flow,6.0,N325,N207,3.0,144.0,9.0,147417.0,2,147417.0,147627.0
C10837,C5030,flow,6.0,N42,443.0,6.0,1647.0,0.0,147418.0,2,147418.0,147518.0
C15948,C585,flow,1.0,N238,N202,1.0,60.0,0.0,147418.0,5,147418.0,147659.0
C5030,C10837,flow,6.0,443.0,N42,5.0,1493.0,0.0,147418.0,2,147418.0,147518.0
C528,C12100,flow,17.0,389.0,N530,1.0,193.0,0.0,147418.0,2,147418.0,147418.0
C1351,C1685,flow,6.0,N6841,N105,6.0,1222.0,10.0,147418.0,1,147418.0,
C2127,C1685,flow,6.0,N15193,N105,9.0,2346.0,11.0,147418.0,1,147418.0,
C15722,C1707,flow,6.0,N6119,N105,40.0,43561.0,14.0,147418.0,1,147418.0,
C12100,C3065,flow,6.0,N24193,445.0,21.0,4436.0,16.0,147418.0,1,147418.0,
C3065,C12100,flow,6.0,445.0,N529,17.0,2296.0,16.0,147418.0,1,147418.0,
C1685,C1351,flow,6.0,N105,N6841,4.0,2755.0,5.0,147418.0,1,147418.0,
C1685,C2127,flow,6.0,N105,N15193,6.0,2974.0,6.0,147418.0,1,147418.0,
C1707,C15722,flow,6.0,N105,N6119,23.0,4070.0,9.0,147418.0,1,147418.0,
C10837,C4174,flow,17.0,137.0,137.0,2.0,156.0,0.0,147419.0,1,147419.0,
C10837,C586,flow,17.0,138.0,138.0,1.0,207.0,0.0,147419.0,5,147419.0,147419.0
C4174,C10837,flow,17.0,137.0,137.0,2.0,180.0,0.0,147419.0,1,147419.0,
C5349,C585,flow,1.0,N238,N202,1.0,60.0,0.0,147419.0,5,147419.0,147562.0
C585,C5349,flow,1.0,N202,N202,1.0,60.0,0.0,147419.0,5,147419.0,147562.0
C586,C10837,flow,17.0,389.0,N585,1.0,193.0,0.0,147419.0,4,147419.0,147419.0
C1220,C480,flow,6.0,N576,N575,12.0,836.0,10.0,147419.0,2,147419.0,147572.0
C14012,C1707,flow,6.0,N2390,N105,6.0,1223.0,10.0,147419.0,1,147419.0,
C15473,C1685,flow,6.0,N18840,N105,6.0,1222.0,10.0,147419.0,1,147419.0,
C4679,C1685,flow,6.0,N9409,N105,7.0,1261.0,10.0,147419.0,1,147419.0,
C480,C1220,flow,6.0,N575,N576,8.0,4687.0,10.0,147419.0,2,147419.0,147572.0
C515,C1685,flow,6.0,N4846,N105,6.0,1222.0,10.0,147419.0,1,147419.0,
C3623,C1707,flow,6.0,N10301,N105,9.0,2997.0,11.0,147419.0,1,147419.0,
C380,C1707,flow,6.0,N2346,N105,9.0,2730.0,15.0,147419.0,1,147419.0,
C1089,C2855,flow,6.0,N31816,445.0,308.0,66676.0,19.0,147419.0,4,147419.0,147426.0
C2855,C1089,flow,6.0,445.0,N803,300.0,49471.0,19.0,147419.0,4,147419.0,147426.0
C1707,C14012,flow,6.0,N105,N2390,4.0,2762.0,5.0,147419.0,1,147419.0,
C1685,C15473,flow,6.0,N105,N18840,4.0,2755.0,6.0,147419.0,1,147419.0,
C1685,C4679,flow,6.0,N105,N9409,4.0,2750.0,6.0,147419.0,1,147419.0,
C1685,C515,flow,6.0,N105,N4846,4.0,2755.0,6.0,147419.0,1,147419.0,
C1707,C3623,flow,6.0,N105,N10301,6.0,2982.0,6.0,147419.0,1,147419.0,
C1707,C380,flow,6.0,N105,N2346,6.0,2986.0,6.0,147419.0,1,147419.0,
C1065,C15436,flow,17.0,389.0,N587,1.0,191.0,0.0,147420.0,7,147420.0,147420.0
C13944,C1685,flow,6.0,N14026,N105,6.0,430.0,0.0,147420.0,3,147420.0,147423.0
C13944,C1707,flow,6.0,N25063,N105,6.0,430.0,0.0,147420.0,1,147420.0,
C14186,C4174,flow,17.0,137.0,137.0,2.0,156.0,0.0,147420.0,1,147420.0,
C14186,C586,flow,17.0,138.0,138.0,1.0,207.0,0.0,147420.0,5,147420.0,147420.0
C15436,C586,flow,6.0,N11343,389.0,11.0,3139.0,0.0,147420.0,3,147420.0,147420.0
C15436,C1065,flow,1.0,N238,N202,3.0,166.0,0.0,147420.0,7,147420.0,147420.0
C15436,C457,flow,1.0,N238,N202,2.0,120.0,0.0,147420.0,2,147420.0,147420.0
C15436,C2109,flow,17.0,N588,389.0,1.0,192.0,0.0,147420.0,6,147420.0,147420.0
C16555,C2109,flow,6.0,N1864,88.0,5.0,1602.0,0.0,147420.0,6,147420.0,147435.0
C1685,C13944,flow,6.0,N105,N14026,4.0,372.0,0.0,147420.0,3,147420.0,147423.0
C1707,C13944,flow,6.0,N105,N25063,4.0,376.0,0.0,147420.0,1,147420.0,
C2109,C15436,flow,17.0,389.0,N588,1.0,193.0,0.0,147420.0,6,147420.0,147420.0
C2109,C16555,flow,17.0,389.0,N598,1.0,193.0,0.0,147420.0,7,147420.0,147557.0
C2109,C3978,flow,17.0,389.0,N605,1.0,195.0,0.0,147420.0,9,147420.0,147430.0
C3173,C1538,flow,6.0,N269,N644,1.0,52.0,0.0,147420.0,1,147420.0,
C3978,C625,flow,17.0,N601,389.0,1.0,193.0,0.0,147420.0,7,147420.0,147421.0
C3978,C2109,flow,17.0,N605,389.0,1.0,236.0,0.0,147420.0,9,147420.0,147430.0
C4174,C14186,flow,17.0,137.0,137.0,2.0,180.0,0.0,147420.0,1,147420.0,
C457,C15436,flow,1.0,N202,N202,2.0,120.0,0.0,147420.0,2,147420.0,147420.0
C528,C11114,flow,6.0,88.0,N3721,5.0,332.0,0.0,147420.0,2,147420.0,147421.0
C586,C14186,flow,17.0,389.0,N367,1.0,193.0,0.0,147420.0,5,147420.0,147420.0
C586,C15436,flow,6.0,389.0,N11343,9.0,4129.0,0.0,147420.0,3,147420.0,147420.0
C625,C3978,flow,17.0,389.0,N601,1.0,195.0,0.0,147420.0,7,147420.0,147421.0
C3407,C706,flow,6.0,N590,80.0,16.0,10279.0,13.0,147420.0,2,147420.0,147509.0
C706,C3407,flow,6.0,80.0,N590,12.0,4683.0,13.0,147420.0,1,147420.0,
C4541,C3794,flow,17.0,N596,161.0,4.0,424.0,18.0,147420.0,1,147420.0,
C15436,C467,flow,6.0,N19758,135.0,8.0,862.0,30.0,147420.0,4,147420.0,147440.0
C467,C15436,flow,6.0,135.0,N19758,6.0,800.0,30.0,147420.0,4,147420.0,147440.0
C1065,C1843,flow,1.0,N202,N202,1.0,60.0,0.0,147421.0,2,147421.0,147421.0
C11003,C1685,flow,6.0,N225,N105,6.0,430.0,0.0,147421.0,3,147421.0,147424.0
C11003,C1707,flow,6.0,N8610,N105,6.0,430.0,0.0,147421.0,1,147421.0,
C15733,C1707,flow,6.0,N19081,N105,6.0,420.0,0.0,147421.0,3,147421.0,147421.0
C15733,C1685,flow,6.0,N19529,N105,6.0,430.0,0.0,147421.0,5,147421.0,147424.0
C1685,C11003,flow,6.0,N105,N225,4.0,372.0,0.0,147421.0,3,147421.0,147424.0
C1685,C15733,flow,6.0,N105,N19529,4.0,372.0,0.0,147421.0,5,147421.0,147424.0
C1707,C11003,flow,6.0,N105,N8610,4.0,376.0,0.0,147421.0,1,147421.0,
C1707,C15733,flow,6.0,N105,N19081,4.0,376.0,0.0,147421.0,3,147421.0,147421.0
C1843,C1065,flow,1.0,N238,N202,1.0,60.0,0.0,147421.0,2,147421.0,147421.0
C1843,C2109,flow,1.0,N238,N202,1.0,60.0,0.0,147421.0,2,147421.0,147421.0
C1843,C457,flow,1.0,N238,N202,1.0,60.0,0.0,147421.0,2,147421.0,147421.0
C1843,C467,flow,1.0,N238,N202,1.0,60.0,0.0,147421.0,2,147421.0,147421.0
C1843,C529,flow,1.0,N238,N202,1.0,60.0,0.0,147421.0,2,147421.0,147421.0
C1843,C625,flow,1.0,N238,N202,1.0,60.0,0.0,147421.0,2,147421.0,147421.0
C2109,C5927,flow,6.0,88.0,N34203,6.0,1766.0,0.0,147421.0,3,147421.0,147612.0
C2109,C1843,flow,1.0,N202,N202,1.0,60.0,0.0,147421.0,2,147421.0,147421.0
C3978,C612,flow,1.0,N238,N202,2.0,120.0,0.0,147421.0,2,147421.0,147421.0
C457,C1843,flow,1.0,N202,N202,1.0,60.0,0.0,147421.0,2,147421.0,147421.0
C467,C1843,flow,1.0,N202,N202,1.0,60.0,0.0,147421.0,2,147421.0,147421.0
C529,C1843,flow,1.0,N202,N202,1.0,60.0,0.0,147421.0,2,147421.0,147421.0
C5927,C2109,flow,6.0,N34203,88.0,6.0,1806.0,0.0,147421.0,3,147421.0,147612.0
C612,C3978,flow,1.0,N202,N202,2.0,120.0,0.0,147421.0,2,147421.0,147421.0
C625,C1843,flow,1.0,N202,N202,1.0,60.0,0.0,147421.0,2,147421.0,147421.0
C706,C11080,flow,6.0,80.0,N464,10.0,4570.0,0.0,147421.0,1,147421.0,
C13617,C5030,flow,6.0,N616,443.0,6.0,1578.0,1.0,147421.0,2,147421.0,147522.0
C13962,C706,flow,6.0,N619,80.0,7.0,2959.0,1.0,147421.0,2,147421.0,147512.0
C5030,C13617,flow,6.0,443.0,N616,5.0,1481.0,1.0,147421.0,2,147421.0,147522.0
C706,C13962,flow,6.0,80.0,N619,4.0,511.0,1.0,147421.0,1,147421.0,
C706,C2980,flow,6.0,80.0,N613,8.0,723.0,1.0,147421.0,1,147421.0,
C14079,C1707,flow,6.0,N4015,N105,9.0,2874.0,16.0,147421.0,1,147421.0,
C2980,C706,flow,6.0,N613,80.0,10.0,6629.0,2.0,147421.0,2,147421.0,147482.0
C11080,C706,flow,6.0,N464,80.0,13.0,6972.0,60.0,147421.0,1,147421.0,
C1707,C14079,flow,6.0,N105,N4015,6.0,2986.0,7.0,147421.0,1,147421.0,
C1065,C10813,flow,6.0,389.0,N6278,10.0,7419.0,0.0,147422.0,1,147422.0,
C10813,C1065,flow,6.0,N6278,389.0,12.0,4770.0,0.0,147422.0,1,147422.0,
C10813,C457,flow,17.0,N671,389.0,1.0,236.0,0.0,147422.0,1,147422.0,
C1685,C21977,flow,6.0,N105,N23531,4.0,372.0,0.0,147422.0,5,147422.0,147425.0
C1707,C21977,flow,6.0,N105,N11082,4.0,376.0,0.0,147422.0,3,147422.0,147422.0
C1707,C4651,flow,6.0,N105,N2272,4.0,409.0,0.0,147422.0,2,147422.0,147422.0
C21977,C1707,flow,6.0,N11082,N105,6.0,430.0,0.0,147422.0,3,147422.0,147422.0
C21977,C1685,flow,6.0,N23531,N105,7.0,481.0,0.0,147422.0,5,147422.0,147425.0
C457,C10813,flow,17.0,389.0,N671,1.0,193.0,0.0,147422.0,1,147422.0,
C4651,C1707,flow,6.0,N2272,N105,5.0,853.0,0.0,147422.0,2,147422.0,147422.0
C528,C7170,flow,17.0,123.0,123.0,1.0,96.0,0.0,147422.0,1,147422.0,
C706,C95,flow,6.0,80.0,N669,4.0,515.0,0.0,147422.0,1,147422.0,
C812,C586,flow,17.0,138.0,138.0,1.0,207.0,0.0,147422.0,8,147422.0,147428.0
C15228,C706,flow,6.0,N676,80.0,13.0,6813.0,1.0,147422.0,2,147422.0,147512.0
C706,C15228,flow,6.0,80.0,N676,10.0,4590.0,1.0,147422.0,1,147422.0,
C9916,C1707,flow,6.0,N22565,N105,6.0,1223.0,10.0,147422.0,1,147422.0,
C14521,C586,flow,6.0,N21872,445.0,13.0,4233.0,15.0,147422.0,1,147422.0,
C586,C14521,flow,6.0,445.0,N662,9.0,1653.0,15.0,147422.0,1,147422.0,
C4174,C812,flow,17.0,137.0,137.0,2.0,180.0,2.0,147422.0,1,147422.0,
C812,C4174,flow,17.0,137.0,137.0,2.0,156.0,2.0,147422.0,1,147422.0,
C1707,C9916,flow,6.0,N105,N22565,4.0,2762.0,6.0,147422.0,1,147422.0,
C1707,C992,flow,6.0,N105,N4339,4.0,2762.0,6.0,147422.0,1,147422.0,
C992,C1707,flow,6.0,N661,N18,5.0,1176.0,6.0,147422.0,1,147422.0,
C95,C706,flow,6.0,N669,80.0,8.0,2948.0,60.0,147422.0,1,147422.0,
C529,C9281,flow,6.0,88.0,N5346,6.0,1756.0,0.0,147423.0,1,147423.0,
C9281,C529,flow,6.0,N5346,88.0,6.0,1797.0,0.0,147423.0,1,147423.0,
C1474,C1685,flow,6.0,N13300,N105,6.0,1191.0,10.0,147423.0,1,147423.0,
C8038,C1707,flow,6.0,N7056,N105,9.0,2889.0,10.0,147423.0,1,147423.0,
C586,C9281,flow,6.0,445.0,N712,9.0,1653.0,15.0,147423.0,1,147423.0,
C9281,C586,flow,6.0,N11712,445.0,13.0,4217.0,15.0,147423.0,1,147423.0,
C1685,C1474,flow,6.0,N105,N13300,4.0,2755.0,6.0,147423.0,1,147423.0,
C1707,C8038,flow,6.0,N105,N7056,6.0,2986.0,6.0,147423.0,1,147423.0,
C4174,C436,flow,17.0,137.0,137.0,2.0,180.0,7.0,147423.0,1,147423.0,
C436,C4174,flow,17.0,137.0,137.0,2.0,156.0,7.0,147423.0,1,147423.0,
C11257,C5030,flow,6.0,N682,443.0,6.0,1647.0,0.0,147424.0,2,147424.0,147524.0
C13406,C625,flow,17.0,N685,389.0,1.0,236.0,0.0,147424.0,3,147424.0,147478.0
C4161,C16750,flow,6.0,N15083,445.0,7.0,2286.0,0.0,147424.0,1,147424.0,
C4174,C6480,flow,17.0,137.0,137.0,2.0,180.0,0.0,147424.0,1,147424.0,
C4761,C585,flow,1.0,N238,N202,1.0,60.0,0.0,147424.0,5,147424.0,147664.0
C4761,C5720,flow,6.0,N688,445.0,9.0,1258.0,0.0,147424.0,2,147424.0,147576.0
C5030,C11257,flow,6.0,443.0,N682,5.0,1493.0,0.0,147424.0,2,147424.0,147524.0
C586,C6480,flow,17.0,389.0,N684,1.0,193.0,0.0,147424.0,4,147424.0,147424.0
C586,C812,flow,17.0,389.0,N686,1.0,193.0,0.0,147424.0,7,147424.0,147428.0
C625,C13406,flow,17.0,389.0,N685,1.0,195.0,0.0,147424.0,3,147424.0,147478.0
C625,C8897,flow,6.0,88.0,N17397,6.0,1782.0,0.0,147424.0,1,147424.0,
C6480,C4174,flow,17.0,137.0,137.0,2.0,156.0,0.0,147424.0,1,147424.0,
C6480,C586,flow,17.0,138.0,138.0,1.0,207.0,0.0,147424.0,5,147424.0,147424.0
C8897,C625,flow,6.0,N17397,88.0,6.0,1822.0,0.0,147424.0,1,147424.0,
C17342,C1707,flow,6.0,N426,N105,6.0,1213.0,10.0,147424.0,1,147424.0,
C8161,C1685,flow,6.0,N12939,N105,6.0,1213.0,10.0,147424.0,1,147424.0,
C11922,C1685,flow,6.0,N8736,N105,6.0,1222.0,11.0,147424.0,1,147424.0,
C2109,C8897,flow,6.0,445.0,N721,9.0,1653.0,13.0,147424.0,1,147424.0,
C8897,C2109,flow,6.0,N16904,445.0,13.0,4268.0,13.0,147424.0,1,147424.0,
C4161,C16739,flow,6.0,N15130,445.0,8.0,2336.0,3.0,147424.0,2,147424.0,147425.0
C1707,C17342,flow,6.0,N105,N426,4.0,2762.0,5.0,147424.0,1,147424.0,
C1685,C8161,flow,6.0,N105,N12939,4.0,2755.0,6.0,147424.0,1,147424.0,
C1065,C12630,flow,17.0,389.0,N793,1.0,191.0,0.0,147425.0,9,147425.0,147549.0
C11587,C612,flow,6.0,N12366,88.0,6.0,2171.0,0.0,147425.0,14,147425.0,147426.0
C12630,C1065,flow,6.0,N24783,88.0,6.0,2092.0,0.0,147425.0,9,147425.0,147549.0
C16166,C1685,flow,6.0,N5038,N105,5.0,847.0,0.0,147425.0,2,147425.0,147425.0
C1685,C16166,flow,6.0,N105,N5038,4.0,413.0,0.0,147425.0,2,147425.0,147425.0
C528,C5671,flow,1.0,N202,N202,2.0,120.0,0.0,147425.0,2,147425.0,147425.0
C612,C11587,flow,17.0,389.0,N704,1.0,193.0,0.0,147425.0,14,147425.0,147426.0
C706,C11779,flow,6.0,80.0,N702,10.0,4593.0,0.0,147425.0,1,147425.0,
C14253,C5637,flow,6.0,N786,22.0,7.0,508.0,1.0,147425.0,3,147425.0,147630.0
C5637,C14253,flow,6.0,22.0,N786,5.0,2148.0,1.0,147425.0,4,147425.0,147630.0
C29,C1685,flow,6.0,N17522,N105,6.0,1222.0,10.0,147425.0,1,147425.0,
C6456,C585,flow,6.0,N20173,445.0,14.0,3689.0,14.0,147425.0,2,147425.0,147671.0
C10658,C585,flow,6.0,N17117,445.0,11.0,3323.0,15.0,147425.0,2,147425.0,147485.0
C1685,C11922,flow,6.0,N105,N8736,4.0,2755.0,5.0,147425.0,1,147425.0,
C1685,C29,flow,6.0,N105,N17522,4.0,2755.0,5.0,147425.0,1,147425.0,
C11779,C706,flow,6.0,N702,80.0,13.0,6607.0,61.0,147425.0,1,147425.0,
C1065,C13316,flow,1.0,N202,N202,2.0,120.0,0.0,147426.0,3,147426.0,147426.0
C11587,C467,flow,6.0,N12193,389.0,11.0,3277.0,0.0,147426.0,3,147426.0,147426.0
C13070,C5721,flow,1.0,N238,N202,1.0,60.0,0.0,147426.0,2,147426.0,147426.0
C13316,C528,flow,6.0,2430.0,389.0,10.0,2757.0,0.0,147426.0,3,147426.0,147426.0
C13316,C1065,flow,1.0,N238,N202,2.0,120.0,0.0,147426.0,2,147426.0,147426.0
C13316,C612,flow,1.0,N238,N202,3.0,166.0,0.0,147426.0,7,147426.0,147426.0
C2493,C467,flow,17.0,N788,389.0,1.0,234.0,0.0,147426.0,3,147426.0,147426.0
C4367,C706,flow,6.0,N794,80.0,7.0,2968.0,0.0,147426.0,2,147426.0,147516.0
C467,C11587,flow,6.0,389.0,N12193,9.0,3220.0,0.0,147426.0,3,147426.0,147426.0
C467,C2493,flow,17.0,389.0,N788,1.0,193.0,0.0,147426.0,3,147426.0,147426.0
C528,C13316,flow,6.0,389.0,2430.0,9.0,1825.0,0.0,147426.0,3,147426.0,147426.0
C528,C5583,flow,17.0,389.0,N706,1.0,195.0,0.0,147426.0,13,147426.0,147446.0
C612,C13316,flow,17.0,389.0,N790,1.0,191.0,0.0,147426.0,8,147426.0,147426.0
C706,C4367,flow,6.0,80.0,N794,4.0,511.0,0.0,147426.0,1,147426.0,
C706,C14049,flow,6.0,80.0,N737,4.0,515.0,1.0,147426.0,1,147426.0,
C4600,C1707,flow,6.0,N11236,N105,6.0,1219.0,10.0,147426.0,1,147426.0,
C11587,C529,flow,6.0,N3747,445.0,13.0,5016.0,13.0,147426.0,1,147426.0,
C529,C11587,flow,6.0,445.0,N984,9.0,2359.0,13.0,147426.0,1,147426.0,
C13907,C586,flow,6.0,N17535,445.0,12.0,4013.0,14.0,147426.0,1,147426.0,
C13907,C467,flow,6.0,N5326,445.0,13.0,4196.0,14.0,147426.0,1,147426.0,
C467,C13907,flow,6.0,445.0,N787,9.0,1905.0,14.0,147426.0,1,147426.0,
C586,C13907,flow,6.0,445.0,N789,8.0,2067.0,14.0,147426.0,1,147426.0,
C7272,C1707,flow,6.0,N22021,N105,6.0,1213.0,15.0,147426.0,1,147426.0,
C375,C1685,flow,6.0,N1888,N105,11.0,3740.0,16.0,147426.0,1,147426.0,
C1065,C11543,flow,6.0,135.0,N2268,5.0,520.0,30.0,147426.0,6,147426.0,147606.0
C1065,C7043,flow,6.0,135.0,N8511,5.0,520.0,30.0,147426.0,2,147426.0,147426.0
C11543,C1065,flow,6.0,N2153,N708,7.0,631.0,30.0,147426.0,6,147426.0,147606.0
C13316,C467,flow,6.0,N3585,N111,7.0,871.0,30.0,147426.0,4,147426.0,147442.0
C4651,C467,flow,6.0,N14652,N111,7.0,627.0,30.0,147426.0,2,147426.0,147426.0
C467,C13316,flow,6.0,135.0,N8829,6.0,800.0,30.0,147426.0,4,147426.0,147442.0
C467,C4651,flow,6.0,135.0,N15669,5.0,520.0,30.0,147426.0,2,147426.0,147426.0
C7043,C1065,flow,6.0,N6631,N708,7.0,631.0,30.0,147426.0,2,147426.0,147426.0
C11587,C2109,flow,6.0,N13406,445.0,85.0,19550.0,37.0,147426.0,1,147426.0,
C2109,C11587,flow,6.0,445.0,N942,79.0,19186.0,37.0,147426.0,1,147426.0,
C1707,C7272,flow,6.0,N105,N22021,4.0,2762.0,5.0,147426.0,1,147426.0,
C1685,C375,flow,6.0,N105,N1888,8.0,3203.0,6.0,147426.0,1,147426.0,
C1707,C4600,flow,6.0,N105,N11236,4.0,2758.0,6.0,147426.0,1,147426.0,
C14049,C706,flow,6.0,N737,80.0,8.0,3011.0,61.0,147426.0,1,147426.0,
C12107,C1685,flow,6.0,N42879,N105,5.0,847.0,0.0,147427.0,3,147427.0,147431.0
C1685,C12107,flow,6.0,N105,N42879,4.0,414.0,0.0,147427.0,3,147427.0,147431.0
C528,C737,flow,17.0,389.0,N952,1.0,195.0,0.0,147427.0,6,147427.0,147506.0
C2146,C1707,flow,6.0,N20786,N105,6.0,1191.0,10.0,147427.0,1,147427.0,
C528,C5604,flow,6.0,445.0,N950,9.0,1905.0,15.0,147427.0,2,147427.0,147427.0
C486,C5736,flow,6.0,N951,445.0,11.0,2122.0,18.0,147427.0,3,147427.0,147599.0
C5736,C486,flow,6.0,445.0,N951,8.0,1260.0,18.0,147427.0,3,147427.0,147599.0
C1707,C2146,flow,6.0,N105,N20786,4.0,2762.0,5.0,147427.0,1,147427.0,
C12630,C4174,flow,17.0,137.0,137.0,1.0,78.0,0.0,147428.0,1,147428.0,
C12630,C586,flow,6.0,N12368,389.0,9.0,2824.0,0.0,147428.0,2,147428.0,147428.0
C4174,C12630,flow,17.0,137.0,137.0,1.0,90.0,0.0,147428.0,1,147428.0,
C528,C7384,flow,17.0,389.0,N961,1.0,193.0,0.0,147428.0,12,147428.0,147491.0
C586,C12630,flow,6.0,389.0,N12368,6.0,1626.0,0.0,147428.0,3,147428.0,147428.0
C706,C6211,flow,6.0,80.0,N925,4.0,515.0,0.0,147428.0,1,147428.0,
C9749,C1970,flow,6.0,N962,N204,9.0,1081.0,0.0,147428.0,1,147428.0,
C10813,C5030,flow,6.0,N963,443.0,6.0,1647.0,1.0,147428.0,2,147428.0,147529.0
C13391,C3088,flow,6.0,N965,N204,9.0,1167.0,1.0,147428.0,1,147428.0,
C216,C5030,flow,6.0,N969,443.0,6.0,1647.0,1.0,147428.0,2,147428.0,147529.0
C5030,C10813,flow,6.0,443.0,N963,5.0,1493.0,1.0,147428.0,2,147428.0,147529.0
C5030,C216,flow,6.0,443.0,N969,5.0,1493.0,1.0,147428.0,2,147428.0,147529.0
C17235,C586,flow,6.0,N8749,445.0,14.0,5659.0,10.0,147428.0,6,147428.0,147457.0
C3884,C1685,flow,6.0,N3389,N105,9.0,3006.0,10.0,147428.0,1,147428.0,
C586,C17235,flow,6.0,445.0,N956,10.0,1701.0,10.0,147428.0,5,147428.0,147457.0
C17235,C4174,flow,17.0,137.0,137.0,2.0,156.0,29.0,147428.0,1,147428.0,
C4174,C17235,flow,17.0,137.0,137.0,2.0,180.0,29.0,147428.0,1,147428.0,
C1685,C3884,flow,6.0,N105,N3389,6.0,2975.0,6.0,147428.0,1,147428.0,
C6211,C706,flow,6.0,N925,80.0,8.0,3000.0,60.0,147428.0,1,147428.0,
C14889,C529,flow,17.0,N980,389.0,1.0,235.0,0.0,147429.0,5,147429.0,147440.0
C16578,C1973,flow,6.0,N1300,80.0,7.0,1695.0,0.0,147429.0,4,147429.0,147429.0
C1973,C16578,flow,6.0,80.0,N1300,5.0,448.0,0.0,147429.0,4,147429.0,147429.0
C2174,C17372,flow,1.0,N202,N202,2.0,120.0,0.0,147429.0,2,147429.0,147429.0
C528,C136,flow,17.0,389.0,N975,1.0,195.0,0.0,147429.0,4,147429.0,147429.0
C529,C14889,flow,17.0,389.0,N980,1.0,191.0,0.0,147429.0,5,147429.0,147440.0
C706,C9679,flow,6.0,80.0,N927,4.0,515.0,0.0,147429.0,1,147429.0,
C13678,C1707,flow,6.0,N20105,N105,9.0,2931.0,11.0,147429.0,1,147429.0,
C5604,C1685,flow,6.0,N3453,N105,9.0,2655.0,11.0,147429.0,3,147429.0,147523.0
C14889,C467,flow,6.0,N21464,445.0,5648.0,601335.0,12.0,147429.0,3,147429.0,147441.0
C467,C14889,flow,6.0,445.0,N21464,5649.0,617251.0,12.0,147429.0,3,147429.0,147441.0
C13358,C585,flow,6.0,N6871,445.0,11.0,3533.0,13.0,147429.0,2,147429.0,147595.0
C989,C1707,flow,6.0,N6792,N105,6.0,1223.0,15.0,147429.0,1,147429.0,
C5493,C5720,flow,6.0,N1115,445.0,575.0,84764.0,57.0,147429.0,2,147429.0,147524.0
C5720,C5493,flow,6.0,445.0,N1115,577.0,165658.0,57.0,147429.0,2,147429.0,147524.0
C1685,C5604,flow,6.0,N105,N3453,6.0,2979.0,6.0,147429.0,3,147429.0,147523.0
C1707,C13678,flow,6.0,N105,N20105,6.0,2986.0,6.0,147429.0,1,147429.0,
C1707,C989,flow,6.0,N105,N6792,4.0,2762.0,6.0,147429.0,1,147429.0,
C9679,C706,flow,6.0,N927,80.0,8.0,3005.0,60.0,147429.0,1,147429.0,
C1065,C1954,flow,1.0,N202,N202,2.0,120.0,0.0,147430.0,2,147430.0,147430.0
C1707,C2899,flow,6.0,N105,N707,4.0,414.0,0.0,147430.0,3,147430.0,147522.0
C1954,C1065,flow,1.0,N238,N202,2.0,120.0,0.0,147430.0,2,147430.0,147430.0
C2885,C625,flow,1.0,N238,N202,2.0,120.0,0.0,147430.0,2,147430.0,147430.0
C2899,C1707,flow,6.0,N707,N105,5.0,857.0,0.0,147430.0,3,147430.0,147522.0
C4174,C7764,flow,17.0,137.0,137.0,2.0,180.0,0.0,147430.0,1,147430.0,
C457,C4597,flow,6.0,135.0,N1009,3.0,452.0,0.0,147430.0,5,147430.0,147520.0
C4597,C457,flow,6.0,N1006,N39,5.0,1175.0,0.0,147430.0,5,147430.0,147520.0
C586,C7764,flow,17.0,389.0,N981,1.0,193.0,0.0,147430.0,4,147430.0,147430.0
C625,C2885,flow,1.0,N202,N202,2.0,120.0,0.0,147430.0,2,147430.0,147430.0
C7764,C4174,flow,17.0,137.0,137.0,2.0,156.0,0.0,147430.0,1,147430.0,
C7764,C586,flow,17.0,138.0,138.0,1.0,207.0,0.0,147430.0,5,147430.0,147430.0
C10931,C1707,flow,6.0,N7536,N105,6.0,1222.0,10.0,147430.0,1,147430.0,
C1308,C1685,flow,6.0,N21252,N105,6.0,1222.0,10.0,147430.0,1,147430.0,
C1707,C10931,flow,6.0,N105,N7536,4.0,2762.0,5.0,147430.0,1,147430.0,
C1685,C1308,flow,6.0,N105,N21252,4.0,2755.0,6.0,147430.0,1,147430.0,
C10045,C5736,flow,6.0,N1025,445.0,1.0,46.0,0.0,147431.0,2,147431.0,147611.0
C10208,C5736,flow,6.0,N1023,445.0,1.0,46.0,0.0,147431.0,2,147431.0,147611.0
C10699,C5736,flow,6.0,N1026,445.0,1.0,46.0,0.0,147431.0,2,147431.0,147611.0
