src,dst,type,protocol,src_port,dst_port,pkt_count,byte_count,duration,time,weight,first_time,last_time
C585,C17074,flow,6.0,445.0,N24945,9.0,1492.0,11.0,457875.0,9,457875.0,1258023.0
C19118,C585,flow,6.0,N4319,445.0,14.0,3660.0,12.0,457875.0,110,457875.0,1256538.0
C19114,C625,flow,17.0,N11907,389.0,1.0,192.0,0.0,457876.0,98,457876.0,494889.0
C625,C19114,flow,17.0,389.0,N11907,1.0,193.0,0.0,457876.0,98,457876.0,494889.0
C19114,C4920,flow,17.0,137.0,137.0,8.0,624.0,27.0,457876.0,13,457876.0,491839.0
C4920,C19114,flow,17.0,137.0,137.0,8.0,672.0,27.0,457876.0,13,457876.0,491839.0
C1685,C19122,flow,6.0,N7,N10507,4.0,565.0,0.0,457877.0,206,457877.0,1258919.0
C17676,C1883,flow,6.0,N11112,N10206,7.0,522.0,0.0,457877.0,107,457877.0,1928516.0
C1883,C17676,flow,6.0,N10206,N11112,5.0,528.0,0.0,457877.0,107,457877.0,1928516.0
C19122,C1685,flow,6.0,N10507,N7,5.0,1101.0,0.0,457877.0,206,457877.0,1258919.0
C9364,C585,flow,6.0,N8527,139.0,10.0,3413.0,0.0,457877.0,344,457877.0,1169869.0
C9414,C1707,flow,6.0,N5778,N7,6.0,1222.0,15.0,457877.0,59,457877.0,494934.0
C1707,C9414,flow,6.0,N7,N5778,4.0,2759.0,6.0,457877.0,61,457877.0,494934.0
C1319,C12341,flow,6.0,N7996,N1,7.0,742.0,1.0,457878.0,48,457878.0,1098325.0
C11613,C1707,flow,6.0,N4119,N7,7.0,2050.0,4.0,457878.0,165,457878.0,1104118.0
C1707,C11613,flow,6.0,N7,N4119,6.0,3249.0,4.0,457878.0,166,457878.0,1104118.0
C9657,C5721,flow,6.0,N5704,445.0,8.0,3152.0,1.0,457879.0,14,457879.0,1257247.0
C18975,C457,flow,17.0,N41284,389.0,1.0,235.0,0.0,457880.0,64,457880.0,489455.0
C22113,C5721,flow,6.0,N32096,445.0,1.0,134.0,0.0,457880.0,748,457880.0,1256566.0
C457,C18975,flow,17.0,389.0,N41284,1.0,191.0,0.0,457880.0,64,457880.0,489455.0
C1065,C19127,flow,17.0,389.0,N33590,1.0,191.0,0.0,457881.0,282,457881.0,577165.0
C1685,C19153,flow,6.0,N7,N23505,4.0,372.0,0.0,457881.0,659,457881.0,1258562.0
C1707,C19153,flow,6.0,N7,N9,4.0,376.0,0.0,457881.0,212,457881.0,1258559.0
C18975,C467,flow,6.0,N3590,389.0,10.0,2940.0,0.0,457881.0,58,457881.0,489456.0
C19127,C1065,flow,17.0,N33590,389.0,1.0,192.0,0.0,457881.0,282,457881.0,577165.0
C19127,C529,flow,17.0,N41288,389.0,1.0,235.0,0.0,457881.0,70,457881.0,577165.0
C19127,C457,flow,17.0,N41293,389.0,1.0,191.0,0.0,457881.0,7,457881.0,575977.0
C19153,C1685,flow,6.0,N23505,N7,6.0,430.0,0.0,457881.0,659,457881.0,1258562.0
C19153,C1707,flow,6.0,N9,N7,6.0,430.0,0.0,457881.0,212,457881.0,1258559.0
C457,C19127,flow,17.0,389.0,N41293,1.0,191.0,0.0,457881.0,7,457881.0,575977.0
C467,C18975,flow,6.0,389.0,N3590,9.0,3170.0,0.0,457881.0,58,457881.0,489456.0
C529,C19127,flow,17.0,389.0,N41288,1.0,191.0,0.0,457881.0,70,457881.0,577165.0
C9101,C5721,flow,1.0,N62,N55,1.0,60.0,0.0,457881.0,5302,457881.0,1258193.0
C9101,C585,flow,6.0,N15420,139.0,16.0,3522.0,2.0,457881.0,1028,457881.0,1255314.0
C19127,C4174,flow,17.0,137.0,137.0,9.0,810.0,54.0,457881.0,83,457881.0,579674.0
C4174,C19127,flow,17.0,137.0,137.0,9.0,804.0,54.0,457881.0,83,457881.0,579674.0
C19127,C467,flow,6.0,N16658,389.0,10.0,2932.0,0.0,457882.0,61,457882.0,493914.0
C19127,C612,flow,6.0,N37347,389.0,9.0,2689.0,0.0,457882.0,14,457882.0,458764.0
C467,C19127,flow,6.0,389.0,N16658,9.0,3170.0,0.0,457882.0,61,457882.0,493914.0
C612,C19127,flow,6.0,389.0,N37347,8.0,2953.0,0.0,457882.0,14,457882.0,458764.0
C19127,C586,flow,6.0,N26660,445.0,13.0,4256.0,11.0,457882.0,294,457882.0,579674.0
C586,C19127,flow,6.0,445.0,N26660,9.0,2358.0,11.0,457882.0,239,457882.0,579674.0
C19127,C625,flow,6.0,N25357,445.0,32.0,7950.0,23.0,457882.0,13,457882.0,575906.0
C625,C19127,flow,6.0,445.0,N25357,28.0,5562.0,23.0,457882.0,13,457882.0,575906.0
C9144,C5720,flow,6.0,N38143,445.0,8.0,3177.0,1.0,457883.0,1157,457883.0,1256490.0
C9144,C585,flow,6.0,N38141,445.0,14.0,3610.0,11.0,457883.0,85,457883.0,1249426.0
C9144,C5721,flow,6.0,N2352,445.0,438.0,80259.0,52.0,457883.0,461,457883.0,1249499.0
C1743,C19130,flow,17.0,N386,N25002,2.0,568.0,2.0,457884.0,3,457884.0,468809.0
C5720,C18720,flow,6.0,445.0,N17759,1.0,46.0,0.0,457885.0,294,457885.0,1258881.0
C5720,C7476,flow,6.0,445.0,N16022,1.0,46.0,0.0,457885.0,1237,457885.0,1242547.0
C3349,C19029,flow,6.0,N812,N12632,4.0,462.0,39.0,457886.0,3,457886.0,1089788.0
C19049,C585,flow,6.0,N3775,445.0,2.0,94.0,0.0,457888.0,322,457888.0,1258764.0
C19049,C5720,flow,1.0,N62,N55,1.0,60.0,0.0,457888.0,50,457888.0,1238999.0
C5720,C19049,flow,1.0,N55,N55,1.0,60.0,0.0,457888.0,50,457888.0,1238999.0
C585,C19049,flow,6.0,445.0,N3775,1.0,48.0,0.0,457888.0,348,457888.0,1258840.0
C19130,C1685,flow,6.0,N39802,N7,6.0,1219.0,15.0,457889.0,15,457889.0,468825.0
C1685,C19130,flow,6.0,N7,N39802,4.0,2749.0,6.0,457889.0,15,457889.0,468825.0
C529,C5991,flow,17.0,389.0,N41326,1.0,193.0,0.0,457891.0,100,457891.0,579206.0
C5991,C529,flow,6.0,N27356,88.0,6.0,2002.0,0.0,457891.0,100,457891.0,579206.0
C1065,C6425,flow,17.0,389.0,N12187,1.0,191.0,0.0,457892.0,37,457892.0,494684.0
C19049,C5721,flow,1.0,N62,N55,1.0,60.0,0.0,457892.0,1043,457892.0,1258608.0
C5721,C19049,flow,1.0,N55,N55,1.0,60.0,0.0,457892.0,1034,457892.0,1258608.0
C6425,C1065,flow,17.0,N12187,389.0,1.0,156.0,0.0,457892.0,37,457892.0,494684.0
C9208,C585,flow,6.0,N327,445.0,13.0,3581.0,12.0,457894.0,39,457894.0,1246003.0
C11253,C5721,flow,6.0,N35319,445.0,50.0,14807.0,8.0,457894.0,65,457894.0,1249144.0
C19114,C529,flow,6.0,N15759,445.0,2.0,94.0,0.0,457897.0,95,457897.0,588108.0
C529,C19114,flow,6.0,445.0,N15759,1.0,48.0,0.0,457897.0,95,457897.0,588108.0
C1743,C12959,flow,17.0,N386,N35502,2.0,568.0,3.0,457897.0,27,457897.0,1255434.0
C19068,C5721,flow,6.0,N41335,445.0,8.0,3031.0,0.0,457898.0,15,457898.0,1235230.0
C19134,C586,flow,17.0,N41349,389.0,1.0,235.0,0.0,457898.0,490,457898.0,577826.0
C19134,C625,flow,17.0,N41352,389.0,1.0,192.0,0.0,457898.0,8,457898.0,457900.0
C528,C19130,flow,17.0,123.0,123.0,1.0,96.0,0.0,457898.0,37,457898.0,468833.0
C5721,C19068,flow,6.0,445.0,N41335,5.0,1142.0,0.0,457898.0,25,457898.0,1237057.0
C586,C19134,flow,17.0,389.0,N41349,1.0,191.0,0.0,457898.0,443,457898.0,577826.0
C625,C19134,flow,17.0,389.0,N41352,1.0,193.0,0.0,457898.0,8,457898.0,457900.0
C19068,C585,flow,6.0,N3523,445.0,14.0,3344.0,13.0,457898.0,12,457898.0,1235229.0
C585,C19068,flow,6.0,445.0,N3523,11.0,1527.0,13.0,457898.0,12,457898.0,1235229.0
C19134,C457,flow,6.0,N1777,389.0,9.0,2689.0,0.0,457899.0,32,457899.0,578032.0
C457,C19134,flow,6.0,389.0,N1777,8.0,2953.0,0.0,457899.0,31,457899.0,578032.0
C528,C4631,flow,6.0,445.0,N5951,12.0,1942.0,15.0,457899.0,51,457899.0,1230684.0
C19134,C467,flow,6.0,N31370,445.0,32.0,7947.0,16.0,457900.0,11,457900.0,488654.0
C467,C19134,flow,6.0,445.0,N31370,28.0,5562.0,16.0,457900.0,11,457900.0,488654.0
C19134,C4174,flow,17.0,137.0,137.0,9.0,810.0,62.0,457900.0,51,457900.0,577826.0
C4174,C19134,flow,17.0,137.0,137.0,9.0,804.0,62.0,457900.0,51,457900.0,577826.0
C19000,C754,flow,6.0,N10370,80.0,5.0,567.0,1.0,457901.0,10,457901.0,490381.0
C19130,C706,flow,6.0,N32420,80.0,33.0,21106.0,60.0,457905.0,14,457905.0,468824.0
C706,C19130,flow,6.0,80.0,N32420,26.0,12962.0,60.0,457905.0,14,457905.0,468824.0
C706,C7527,flow,6.0,80.0,N7244,10.0,4596.0,0.0,457906.0,154,457906.0,1257443.0
C7527,C706,flow,6.0,N7244,80.0,14.0,6642.0,60.0,457906.0,161,457906.0,1257443.0
C16654,C529,flow,17.0,N37495,389.0,1.0,193.0,0.0,457907.0,40,457907.0,488743.0
C529,C16654,flow,17.0,389.0,N37495,1.0,193.0,0.0,457907.0,40,457907.0,488743.0
C16654,C4920,flow,17.0,137.0,137.0,2.0,156.0,22.0,457908.0,3,457908.0,481854.0
C4920,C16654,flow,17.0,137.0,137.0,2.0,180.0,22.0,457908.0,3,457908.0,481854.0
C18992,C5720,flow,6.0,N1295,445.0,11.0,3545.0,13.0,457909.0,559,457909.0,1258881.0
C5720,C18992,flow,6.0,445.0,N1295,8.0,1221.0,13.0,457909.0,574,457909.0,1258881.0
C3173,C17590,flow,6.0,135.0,N1565,5.0,504.0,30.0,457909.0,1349,457909.0,1254160.0
C987,C585,flow,6.0,N27630,445.0,14.0,4052.0,11.0,457910.0,16,457910.0,1243225.0
C19137,C612,flow,6.0,N5271,88.0,5.0,540.0,0.0,457911.0,85,457911.0,579417.0
C19137,C529,flow,17.0,N6235,389.0,1.0,235.0,0.0,457911.0,107,457911.0,575661.0
C529,C19137,flow,17.0,389.0,N6235,1.0,191.0,0.0,457911.0,106,457911.0,575661.0
C5640,C8003,flow,17.0,389.0,N41376,1.0,200.0,0.0,457911.0,6,457911.0,830646.0
C612,C19137,flow,17.0,389.0,N8092,1.0,191.0,0.0,457911.0,85,457911.0,579417.0
C987,C5721,flow,6.0,N3142,445.0,10.0,4036.0,0.0,457911.0,1472,457911.0,1243439.0
C987,C5720,flow,6.0,N3267,445.0,8.0,3600.0,0.0,457911.0,105,457911.0,1235812.0
C19137,C4174,flow,17.0,137.0,137.0,3.0,288.0,26.0,457911.0,19,457911.0,486203.0
C4174,C19137,flow,17.0,137.0,137.0,3.0,270.0,26.0,457911.0,19,457911.0,486203.0
C18769,C5721,flow,6.0,N6864,445.0,956.0,179172.0,63.0,457911.0,269,457911.0,1075073.0
C18791,C5720,flow,1.0,N62,N55,1.0,60.0,0.0,457913.0,2811,457913.0,1258910.0
C18791,C585,flow,1.0,N62,N55,1.0,60.0,0.0,457913.0,486,457913.0,1257895.0
C5721,C1289,flow,6.0,445.0,N22405,1.0,46.0,0.0,457913.0,70,457913.0,1253590.0
C1477,C1697,flow,6.0,N41398,N1,367.0,31329.0,69.0,457914.0,2317,457914.0,1258873.0
C19127,C4920,flow,17.0,137.0,137.0,1.0,78.0,0.0,457915.0,26,457915.0,494127.0
C4920,C19127,flow,17.0,137.0,137.0,1.0,84.0,0.0,457915.0,26,457915.0,494127.0
C19134,C5030,flow,6.0,N2449,443.0,12.0,4356.0,37.0,457916.0,10,457916.0,476409.0
C5030,C19134,flow,6.0,443.0,N2449,10.0,2893.0,37.0,457916.0,10,457916.0,476409.0
C2428,C612,flow,17.0,N41388,389.0,1.0,192.0,0.0,457917.0,523,457917.0,1928531.0
C612,C2428,flow,17.0,389.0,N41388,1.0,191.0,0.0,457917.0,626,457917.0,1928531.0
C1685,C19129,flow,6.0,N7,N9291,6.0,3225.0,2.0,457917.0,208,457917.0,1166790.0
C19129,C1685,flow,6.0,N9291,N7,7.0,2128.0,2.0,457917.0,207,457917.0,1166790.0
C5900,C19153,flow,6.0,80.0,N19733,5.0,446.0,0.0,457920.0,14,457920.0,1240373.0
C18343,C585,flow,6.0,N2274,445.0,12.0,3413.0,10.0,457920.0,10,457920.0,1242966.0
C18343,C5720,flow,6.0,N32936,445.0,7872.0,596561.0,19.0,457920.0,41,457920.0,1246101.0
C9389,C4169,flow,6.0,N4521,445.0,9.0,4777.0,17.0,457921.0,10,457921.0,1232868.0
C2174,C18528,flow,6.0,445.0,N11537,14.0,1911.0,13.0,457923.0,15,457923.0,1854699.0
C19127,C5030,flow,6.0,N13752,443.0,12.0,4356.0,39.0,457923.0,10,457923.0,577085.0
C5030,C19127,flow,6.0,443.0,N13752,10.0,2940.0,39.0,457923.0,16,457923.0,577213.0
C528,C13348,flow,6.0,389.0,N13894,8.0,2957.0,0.0,457924.0,450,457924.0,1257365.0
C4837,C1922,flow,6.0,N6485,N7951,103.0,19976.0,11.0,457924.0,44,457924.0,461243.0
C19083,C612,flow,6.0,N876,445.0,14.0,5667.0,12.0,457924.0,110,457924.0,578153.0
C612,C19083,flow,6.0,445.0,N876,10.0,1701.0,12.0,457924.0,110,457924.0,578153.0
C3349,C396,flow,6.0,N812,N21155,7.0,850.0,61.0,457924.0,5,457924.0,1182691.0
C19130,C5736,flow,6.0,N5840,445.0,11.0,3225.0,15.0,457925.0,1,457925.0,
C5736,C19130,flow,6.0,445.0,N5840,8.0,1223.0,15.0,457925.0,2,457925.0,459746.0
C10360,C5721,flow,6.0,N5417,445.0,10.0,3426.0,1.0,457926.0,311,457926.0,1235335.0
C3245,C9051,flow,6.0,445.0,N25026,8.0,1061.0,15.0,457926.0,146,457926.0,1158101.0
C9051,C3245,flow,6.0,N25026,445.0,11.0,3742.0,15.0,457926.0,148,457926.0,1234686.0
C10067,C2109,flow,6.0,N5408,N181,8.0,2928.0,0.0,457927.0,36,457927.0,485095.0
C2109,C10067,flow,17.0,389.0,N6066,1.0,195.0,0.0,457927.0,36,457927.0,485095.0
C8800,C5721,flow,6.0,N9087,445.0,29.0,9097.0,1.0,457927.0,273,457927.0,1258923.0
C8800,C585,flow,6.0,N24203,445.0,14.0,3700.0,13.0,457927.0,26,457927.0,1258634.0
C1387,C467,flow,17.0,N41426,389.0,1.0,192.0,0.0,457928.0,162,457928.0,576412.0
C1387,C457,flow,6.0,N5635,389.0,12.0,3558.0,0.0,457928.0,56,457928.0,490356.0
C2428,C457,flow,1.0,N62,N55,1.0,60.0,0.0,457928.0,6,457928.0,1846362.0
C457,C1387,flow,6.0,389.0,N5635,10.0,4241.0,0.0,457928.0,56,457928.0,490356.0
C457,C2428,flow,1.0,N55,N55,1.0,60.0,0.0,457928.0,6,457928.0,1846362.0
C467,C1387,flow,17.0,389.0,N41426,1.0,193.0,0.0,457928.0,162,457928.0,576412.0
C21376,C4174,flow,17.0,137.0,137.0,2.0,192.0,4.0,457931.0,117,457931.0,576872.0
C4174,C21376,flow,17.0,137.0,137.0,2.0,180.0,4.0,457931.0,117,457931.0,576872.0
C1685,C19132,flow,6.0,N7,N5534,7.0,3445.0,7.0,457931.0,157,457931.0,1258524.0
C19132,C1685,flow,6.0,N5534,N7,9.0,3167.0,7.0,457931.0,150,457931.0,1258524.0
C19090,C585,flow,6.0,N5091,445.0,2.0,94.0,0.0,457932.0,317,457932.0,1156166.0
C21376,C5721,flow,17.0,N41235,N41513,1.0,88.0,0.0,457932.0,49763,457932.0,1258888.0
C5721,C21376,flow,17.0,111.0,N41440,1.0,56.0,0.0,457932.0,49748,457932.0,1258943.0
C12443,C5802,flow,6.0,10000.0,N3131,1.0,46.0,0.0,457933.0,5871,457933.0,458588.0
C5802,C12443,flow,6.0,N3131,10000.0,1.0,108.0,0.0,457933.0,7677,457933.0,458588.0
C5808,C18741,flow,6.0,N20717,22.0,2.0,216.0,1.0,457933.0,7895,457933.0,459268.0
C18741,C5808,flow,6.0,10000.0,N20717,1.0,46.0,0.0,457934.0,5946,457934.0,459268.0
C19139,C586,flow,6.0,N10141,88.0,5.0,547.0,0.0,457934.0,640,457934.0,579701.0
C19139,C2109,flow,17.0,N39116,389.0,1.0,170.0,0.0,457934.0,5,457934.0,465684.0
C19139,C457,flow,17.0,N41438,389.0,1.0,192.0,0.0,457934.0,5,457934.0,578098.0
C19139,C529,flow,17.0,N41625,389.0,1.0,191.0,0.0,457934.0,4,457934.0,487344.0
C2109,C19139,flow,17.0,389.0,N39116,1.0,204.0,0.0,457934.0,5,457934.0,465684.0
C457,C19139,flow,17.0,389.0,N41438,1.0,191.0,0.0,457934.0,5,457934.0,578098.0
C529,C19139,flow,17.0,389.0,N41625,1.0,191.0,0.0,457934.0,4,457934.0,487344.0
C586,C19139,flow,17.0,389.0,N37202,1.0,202.0,0.0,457934.0,584,457934.0,579701.0
C1313,C5721,flow,6.0,N25450,445.0,15.0,5424.0,0.0,457935.0,57,457935.0,1234255.0
C19139,C625,flow,6.0,N23849,389.0,10.0,2933.0,0.0,457935.0,118,457935.0,579451.0
C5721,C9353,flow,6.0,445.0,N21183,5.0,1142.0,0.0,457935.0,231,457935.0,1258849.0
C625,C19139,flow,6.0,389.0,N23849,9.0,3174.0,0.0,457935.0,118,457935.0,579451.0
C9353,C5721,flow,6.0,N21183,445.0,8.0,3047.0,1.0,457935.0,229,457935.0,1258849.0
C19139,C612,flow,6.0,N20019,445.0,13.0,4256.0,10.0,457935.0,65,457935.0,578810.0
C612,C19139,flow,6.0,445.0,N20019,9.0,2358.0,10.0,457935.0,64,457935.0,578810.0
C1313,C585,flow,6.0,N25239,445.0,11.0,3379.0,11.0,457935.0,36,457935.0,1230451.0
C19139,C4174,flow,17.0,137.0,137.0,14.0,1308.0,29.0,457935.0,81,457935.0,579701.0
C4174,C19139,flow,17.0,137.0,137.0,14.0,1260.0,29.0,457935.0,81,457935.0,579701.0
C3065,C9910,flow,6.0,445.0,N10797,3888.0,4632777.0,44.0,457936.0,164,457936.0,1235416.0
C9910,C3065,flow,6.0,N10797,445.0,2593.0,348448.0,44.0,457936.0,154,457936.0,1235416.0
C5588,C1099,flow,17.0,389.0,N41637,1.0,200.0,0.0,457937.0,2,457937.0,489545.0
C18698,C743,flow,6.0,N14418,445.0,11.0,3157.0,16.0,457942.0,18,457942.0,580015.0
C743,C18698,flow,6.0,445.0,N14418,8.0,1266.0,16.0,457942.0,18,457942.0,580015.0
C5640,C19129,flow,17.0,389.0,N24514,1.0,200.0,0.0,457944.0,3,457944.0,457944.0
C19139,C5030,flow,6.0,N26607,443.0,12.0,4356.0,45.0,457944.0,12,457944.0,490799.0
C5030,C19139,flow,6.0,443.0,N26607,11.0,2892.0,45.0,457944.0,12,457944.0,490799.0
C5720,C7442,flow,6.0,445.0,N1037,1.0,46.0,0.0,457945.0,204,457945.0,1256601.0
C5802,C17168,flow,6.0,N26848,22.0,1.0,108.0,0.0,457945.0,6956,457945.0,460062.0
C2428,C625,flow,1.0,N62,N55,1.0,60.0,0.0,457951.0,4,457951.0,1846384.0
C625,C2428,flow,1.0,N55,N55,1.0,60.0,0.0,457951.0,4,457951.0,1846384.0
C457,C9692,flow,17.0,389.0,N39910,1.0,193.0,0.0,457953.0,2,457953.0,460783.0
C9692,C457,flow,17.0,N39910,389.0,1.0,194.0,0.0,457953.0,2,457953.0,460783.0
C1065,C1276,flow,17.0,389.0,N41718,1.0,193.0,0.0,457954.0,23,457954.0,488328.0
C1276,C1065,flow,17.0,N41718,389.0,1.0,192.0,0.0,457954.0,23,457954.0,488328.0
C585,C886,flow,6.0,445.0,N41655,7.0,964.0,13.0,457954.0,19,457954.0,1232715.0
C10293,C585,flow,6.0,N6486,445.0,11.0,3043.0,16.0,457954.0,20,457954.0,1251885.0
C585,C10293,flow,6.0,445.0,N6486,8.0,1234.0,16.0,457954.0,18,457954.0,1251885.0
C18769,C585,flow,6.0,N11951,445.0,181.0,29140.0,19.0,457954.0,81,457954.0,1094086.0
C886,C585,flow,6.0,N41655,445.0,11.0,3367.0,43.0,457954.0,19,457954.0,1232715.0
C10293,C467,flow,17.0,N41719,389.0,1.0,151.0,0.0,457955.0,45,457955.0,494639.0
C467,C10293,flow,17.0,389.0,N41719,1.0,193.0,0.0,457955.0,45,457955.0,494639.0
C5900,C19144,flow,6.0,80.0,N26794,5.0,446.0,0.0,457955.0,6,457955.0,725011.0
C706,C5875,flow,6.0,80.0,N37658,4.0,515.0,1.0,457955.0,30,457955.0,1761383.0
C5875,C706,flow,6.0,N37658,80.0,7.0,2959.0,2.0,457955.0,39,457955.0,1761315.0
C9355,C5721,flow,1.0,N62,N55,1.0,60.0,0.0,457958.0,667,457958.0,1178950.0
C231,C19130,flow,6.0,N48,N36358,87.0,31939.0,5.0,457958.0,3,457958.0,469021.0
C19130,C231,flow,6.0,N36358,N48,131.0,163575.0,6.0,457958.0,3,457958.0,468828.0
C706,C9583,flow,6.0,80.0,N7144,9.0,4391.0,0.0,457960.0,177,457960.0,1257926.0
C8838,C5720,flow,1.0,N62,N55,1.0,60.0,0.0,457960.0,152,457960.0,1255622.0
C9583,C706,flow,6.0,N7144,80.0,10.0,3128.0,0.0,457960.0,190,457960.0,1257926.0
C18421,C585,flow,6.0,N40075,445.0,11.0,3477.0,11.0,457960.0,107,457960.0,1247865.0
C585,C18421,flow,6.0,445.0,N40075,8.0,1272.0,11.0,457960.0,107,457960.0,1247865.0
C19134,C585,flow,6.0,N23497,445.0,14.0,3898.0,15.0,457961.0,8,457961.0,746900.0
C585,C19134,flow,6.0,445.0,N23497,11.0,1527.0,15.0,457961.0,8,457961.0,746900.0
C19134,C743,flow,6.0,N6243,445.0,15.0,3958.0,21.0,457961.0,5,457961.0,481197.0
C743,C19134,flow,6.0,445.0,N6243,11.0,1473.0,21.0,457961.0,5,457961.0,481197.0
C5720,C19134,flow,6.0,445.0,N15039,6.0,1462.0,3.0,457961.0,793,457961.0,834401.0
C19134,C5720,flow,6.0,N15039,445.0,10.0,3881.0,4.0,457961.0,782,457961.0,834401.0
C19134,C4920,flow,17.0,137.0,137.0,1.0,78.0,0.0,457962.0,1,457962.0,
C20644,C5808,flow,6.0,1.0,N25394,1.0,46.0,0.0,457962.0,4503,457962.0,461759.0
C4920,C19134,flow,17.0,137.0,137.0,1.0,84.0,0.0,457962.0,1,457962.0,
C5808,C20644,flow,6.0,N25394,1.0,1.0,108.0,0.0,457962.0,13186,457962.0,461759.0
C1065,C10728,flow,17.0,389.0,N11912,1.0,193.0,0.0,457963.0,84,457963.0,493858.0
C10728,C1065,flow,17.0,N11912,389.0,1.0,193.0,0.0,457963.0,84,457963.0,493858.0
C10728,C467,flow,17.0,N35875,389.0,1.0,192.0,0.0,457966.0,51,457966.0,579670.0
C467,C10728,flow,17.0,389.0,N35875,1.0,193.0,0.0,457966.0,51,457966.0,579670.0
C5588,C18935,flow,17.0,389.0,N36803,1.0,200.0,0.0,457966.0,2,457966.0,465723.0
C5787,C18654,flow,6.0,N28665,22.0,1.0,108.0,0.0,457966.0,10,457966.0,463328.0
C6353,C585,flow,6.0,N25310,445.0,11.0,2959.0,48.0,457966.0,6,457966.0,1236931.0
C10,C6104,flow,6.0,445.0,N4572,1.0,48.0,0.0,457967.0,1579,457967.0,1258916.0
C9704,C585,flow,6.0,N514,445.0,52.0,9634.0,21.0,457969.0,109,457969.0,1256985.0
C18819,C5721,flow,6.0,N31331,445.0,8.0,3257.0,1.0,457970.0,1473,457970.0,1258839.0
C5720,C7564,flow,6.0,445.0,N348,21.0,5849.0,12.0,457970.0,563,457970.0,1254433.0
C612,C7564,flow,6.0,445.0,N30877,10.0,1729.0,12.0,457970.0,22,457970.0,576566.0
C7564,C612,flow,6.0,N30877,445.0,14.0,5858.0,12.0,457970.0,22,457970.0,576566.0
C7564,C5720,flow,6.0,N348,445.0,25.0,5860.0,12.0,457970.0,576,457970.0,1254433.0
C467,C8683,flow,17.0,389.0,N7364,1.0,191.0,0.0,457971.0,29,457971.0,459561.0
C8683,C467,flow,17.0,N7364,389.0,1.0,192.0,0.0,457971.0,29,457971.0,459561.0
C7354,C585,flow,6.0,N6090,445.0,2.0,94.0,0.0,457972.0,613,457972.0,1256802.0
C7354,C5720,flow,1.0,N62,N55,1.0,60.0,0.0,457972.0,518,457972.0,1255962.0
C10301,C5720,flow,6.0,N29503,445.0,32.0,10029.0,1.0,457972.0,174,457972.0,1087990.0
C7354,C5721,flow,1.0,N62,N55,2.0,120.0,1.0,457972.0,1790,457972.0,1255961.0
C10301,C1065,flow,6.0,N20677,445.0,14.0,5828.0,10.0,457972.0,26,457972.0,484601.0
C10301,C585,flow,6.0,N3184,445.0,12.0,3491.0,10.0,457972.0,25,457972.0,1070767.0
C1065,C10301,flow,6.0,445.0,N20677,10.0,1737.0,10.0,457972.0,26,457972.0,484601.0
C585,C10301,flow,6.0,445.0,N3184,9.0,1540.0,10.0,457972.0,25,457972.0,1070767.0
C18819,C5720,flow,6.0,N10362,445.0,11.0,3489.0,10.0,457974.0,828,457974.0,1258941.0
C16531,C5808,flow,6.0,22.0,N19311,2.0,92.0,1.0,457976.0,1015,457976.0,457984.0
C5808,C16531,flow,6.0,N19311,22.0,2.0,216.0,1.0,457976.0,1092,457976.0,457984.0
C18432,C5787,flow,6.0,10082.0,N3183,1.0,46.0,0.0,457977.0,5854,457977.0,463549.0
C18456,C5802,flow,6.0,10000.0,N34389,1.0,46.0,0.0,457977.0,1020,457977.0,457986.0
C18684,C5808,flow,6.0,10000.0,N5589,1.0,46.0,0.0,457977.0,5852,457977.0,463142.0
C18698,C5802,flow,6.0,110.0,N28526,1.0,46.0,0.0,457977.0,1015,457977.0,457980.0
C5787,C18432,flow,6.0,N3183,10082.0,1.0,108.0,0.0,457977.0,6690,457977.0,463549.0
C5802,C18698,flow,6.0,N28526,110.0,1.0,108.0,0.0,457977.0,1151,457977.0,457980.0
C5802,C18456,flow,6.0,N34389,10000.0,1.0,108.0,0.0,457977.0,1107,457977.0,457986.0
C5808,C18684,flow,6.0,N5589,10000.0,1.0,108.0,0.0,457977.0,7430,457977.0,463142.0
C11613,C706,flow,6.0,N16149,80.0,6.0,393.0,0.0,457978.0,155,457978.0,1257315.0
C706,C11613,flow,6.0,80.0,N16149,6.0,2708.0,0.0,457978.0,120,457978.0,1257245.0
C19114,C743,flow,6.0,N23538,445.0,2.0,94.0,0.0,457979.0,10,457979.0,458845.0
C19114,C5720,flow,1.0,N62,N55,1.0,60.0,0.0,457979.0,28,457979.0,1248705.0
C529,C8501,flow,17.0,389.0,1434.0,1.0,191.0,0.0,457979.0,56,457979.0,494724.0
C5720,C19114,flow,1.0,N55,N55,1.0,60.0,0.0,457979.0,6,457979.0,458311.0
C743,C19114,flow,6.0,139.0,N2134,14.0,1871.0,0.0,457979.0,11,457979.0,458918.0
C8501,C529,flow,17.0,1434.0,389.0,1.0,192.0,0.0,457979.0,56,457979.0,494724.0
C19137,C5030,flow,6.0,N7753,443.0,13.0,4301.0,52.0,457979.0,18,457979.0,579382.0
C5030,C19137,flow,6.0,443.0,N7753,11.0,2872.0,52.0,457979.0,18,457979.0,579382.0
C10620,C5721,flow,6.0,N13505,445.0,7.0,3291.0,0.0,457980.0,1240,457980.0,1258899.0
C1289,C2109,flow,6.0,N19198,389.0,12.0,3535.0,0.0,457980.0,55,457980.0,579618.0
